c,L,instance,realization,payoff
0.4,2,5,8,720.997757883082
0.4,2,5,9,718.3144626884118
0.4,2,5,10,719.151548100152
0.4,2,5,11,730.3082813565338
0.4,2,5,12,719.8437548147233
0.4,2,5,13,725.5835592579749
0.4,2,5,14,720.8160225761704
0.4,2,5,15,718.379057125351
0.4,2,5,16,717.8925825388719
0.4,2,5,17,733.3282647056116
0.4,2,5,18,730.5937824323045
0.4,2,5,19,724.5841702132212
0.4,2,5,20,718.6228755020186
0.4,2,5,21,727.5637886705296
0.4,2,5,22,739.6858469734389
0.4,2,5,23,720.1898733553948
0.4,2,5,24,725.6045399146142
0.4,2,5,25,720.3900504814922
0.4,2,5,26,733.4859763630798
0.4,2,5,27,737.787909627304
0.4,2,5,28,722.5462738551207
0.4,2,5,29,726.8311212492986
0.4,4,5,0,748.9654338514471
0.4,4,5,1,724.5037909865569
0.4,4,5,2,746.1474679432991
0.4,4,5,3,743.3399697530069
0.4,4,5,4,749.1131364352763
0.4,4,5,5,730.3532265405055
0.4,4,5,6,733.2227089977807
0.4,4,5,7,741.6765219288905
0.4,4,5,8,734.8379594932694
0.4,4,5,9,734.7575601715082
0.4,4,5,10,735.0472509449874
0.4,4,5,11,743.3325596805676
0.4,4,5,12,740.5786273783287
0.4,4,5,13,738.1111825841091
0.4,4,5,14,739.4899897470316
0.4,4,5,15,732.7136964654815
0.4,4,5,16,736.0548580067696
0.4,4,5,17,749.3999773769572
0.4,4,5,18,747.9243158059674
0.4,4,5,19,739.0237174285966
0.4,4,5,20,733.4091918291488
0.4,4,5,21,738.3341738409813
0.4,4,5,22,756.7133217340674
0.4,4,5,23,738.8557144590486
0.4,4,5,24,738.4716169824487
0.4,4,5,25,735.5244150017027
0.4,4,5,26,746.9265183175787
0.4,4,5,27,753.2215880210215
0.4,4,5,28,734.9710550721054
0.4,4,5,29,739.4729048541838
0.4,6,5,0,746.8041065048956
0.4,6,5,1,724.3905966272282
0.4,6,5,2,739.3945317740325
0.4,6,5,3,740.4263219456516
0.4,6,5,4,748.5182096209445
0.4,6,5,5,724.820930470049
0.4,6,5,6,728.1662890961896
0.4,6,5,7,727.240669749774
0.4,6,5,8,732.0614866222306
0.4,6,5,9,727.8643836323638
0.4,6,5,10,731.6939416524367
0.4,6,5,11,737.0092473371778
0.4,6,5,12,740.7140454229534
0.4,6,5,13,733.1408534879458
0.4,6,5,14,738.8215728418081
0.4,6,5,15,731.8018464880004
0.4,6,5,16,726.035049932944
0.4,6,5,17,744.7175242291494
0.4,6,5,18,743.3649900927082
0.4,6,5,19,735.5551474438719
0.4,6,5,20,728.0885719487258
0.4,6,5,21,730.7470032582887
0.4,6,5,22,755.5085617932341
0.4,6,5,23,737.921430955236
0.4,6,5,24,732.1959859193273
0.4,6,5,25,728.4125696052668
0.4,6,5,26,744.5834805634079
0.4,6,5,27,746.8857545075302
0.4,6,5,28,736.1734965368796
0.4,6,5,29,736.4657582061657
0.4,12,5,0,800.0000000000018
0.4,12,5,1,800.0000000000018
0.4,12,5,2,800.0000000000018
0.4,12,5,3,800.0000000000018
0.4,12,5,4,800.0000000000018
0.4,12,5,5,800.0000000000018
0.4,12,5,6,800.0000000000018
0.4,12,5,7,800.0000000000018
0.4,12,5,8,800.0000000000018
0.4,12,5,9,800.0000000000018
0.4,12,5,10,800.0000000000018
0.4,12,5,11,800.0000000000018
0.4,12,5,12,800.0000000000018
0.4,12,5,13,800.0000000000018
0.4,12,5,14,800.0000000000018
0.4,12,5,15,800.0000000000018
0.4,12,5,16,800.0000000000018
0.4,12,5,17,800.0000000000018
0.4,12,5,18,800.0000000000018
0.4,12,5,19,800.0000000000018
0.4,12,5,20,800.0000000000018
0.4,12,5,21,800.0000000000018
0.4,12,5,22,800.0000000000018
0.4,12,5,23,800.0000000000018
0.4,12,5,24,800.0000000000018
0.4,12,5,25,800.0000000000018
0.4,12,5,26,800.0000000000018
0.4,12,5,27,800.0000000000018
0.4,12,5,28,800.0000000000018
0.4,12,5,29,800.0000000000018
0.5,0,5,0,843.9386115496131
0.5,0,5,1,824.6552127801452
0.5,0,5,2,837.0753369608104
0.5,0,5,3,836.826125354068
0.5,0,5,4,849.5559131772285
0.5,0,5,5,824.1625357495955
0.5,0,5,6,829.4038949667222
0.5,0,5,7,841.7234085312365
0.5,0,5,8,831.9883892225325
0.5,0,5,9,824.5049254032044
0.5,0,5,10,834.4284630932394
0.5,0,5,11,835.9509900146411
0.5,0,5,12,831.119412942593
0.5,0,5,13,835.3409138838499
0.5,0,5,14,832.2327798702296
0.5,0,5,15,828.0790885189601
0.5,0,5,16,833.7196935832386
0.5,0,5,17,838.1979368080538
0.5,0,5,18,834.9743758220527
0.5,0,5,19,835.4674335134744
0.5,0,5,20,826.6895235643882
0.5,0,5,21,839.6563446917537
0.5,0,5,22,842.4100924550997
0.5,0,5,23,832.6104695671538
0.5,0,5,24,835.4643718791541
0.5,0,5,25,833.3208450073946
0.5,0,5,26,839.8946697860649
0.5,0,5,27,842.2720856562356
0.5,0,5,28,836.8982378595439
0.5,0,5,29,832.7685043882832
0.5,2,5,0,864.1068283587795
0.5,2,5,1,841.9582346123104
0.5,2,5,2,860.7449854474326
0.5,2,5,3,862.3113992503561
0.5,2,5,4,868.240825200266
0.5,2,5,5,845.702487119564
0.5,2,5,6,849.7773940250429
0.5,2,5,7,855.0448445239194
0.5,2,5,8,854.3900871958847
0.5,2,5,9,850.5746437131768
0.5,2,5,10,849.1716033773962
0.5,2,5,11,860.8352994327765
0.5,2,5,12,850.2574752322014
0.5,2,5,13,853.8773955369786
0.5,2,5,14,853.7427473658372
0.5,2,5,15,849.3573475761475
0.5,2,5,16,850.5514378841499
0.5,2,5,17,863.622337476696
0.5,2,5,18,861.2187453513156
0.5,2,5,19,851.3820722262903
0.5,2,5,20,849.1940295088359
0.5,2,5,21,859.2513956337264
0.5,2,5,22,870.7192437856497
0.5,2,5,23,856.4769245620218
0.5,2,5,24,857.7300702935545
0.5,2,5,25,850.0497043782291
0.5,2,5,26,860.5141065137116
0.5,2,5,27,868.7864004955131
0.5,2,5,28,850.2134734959325
0.5,2,5,29,856.2753889956757
0.5,4,5,0,891.2847287064433
0.5,4,5,1,862.2584842081819
0.5,4,5,2,886.2852406901848
0.5,4,5,3,881.5071149384546
0.5,4,5,4,889.0586240830487
0.5,4,5,5,870.1234981598113
0.5,4,5,6,869.1854598078069
0.5,4,5,7,873.7895434581335
0.5,4,5,8,876.1548544696759
0.5,4,5,9,868.7500381768809
0.5,4,5,10,874.2684986506338
0.5,4,5,11,880.5396945918665
0.5,4,5,12,879.5850349748205
0.5,4,5,13,880.2411241089476
0.5,4,5,14,878.4940348239561
0.5,4,5,15,873.9744816632808
0.5,4,5,16,877.3262331768378
0.5,4,5,17,893.4414128084707
0.5,4,5,18,890.2081969655628
0.5,4,5,19,880.7054061763238
0.5,4,5,20,876.8086523290244
0.5,4,5,21,878.8695961406409
0.5,4,5,22,896.5991142971477
0.5,4,5,23,882.7163498155339
0.5,4,5,24,877.9447086688028
0.5,4,5,25,875.2086618624742
0.5,4,5,26,884.0541546179315
0.5,4,5,27,890.0883482376057
0.5,4,5,28,874.569786388073
0.5,4,5,29,875.4775167107334
0.5,6,5,0,870.371716575519
0.5,6,5,1,849.0384954511472
0.5,6,5,2,861.6598928430279
0.5,6,5,3,859.6337920547466
0.5,6,5,4,862.6487708673853
0.5,6,5,5,846.5335419290161
0.5,6,5,6,847.0753671720237
0.5,6,5,7,844.9831994278736
0.5,6,5,8,854.969132302858
0.5,6,5,9,846.2548432858001
0.5,6,5,10,852.8222811412969
0.5,6,5,11,857.3280931504769
0.5,6,5,12,864.0310356868149
0.5,6,5,13,849.8299945109583
0.5,6,5,14,858.6489188114681
0.5,6,5,15,852.2884774965447
0.5,6,5,16,844.1767601948183
0.5,6,5,17,866.9773205035506
0.5,6,5,18,862.7536867528586
0.5,6,5,19,856.8273745656243
0.5,6,5,20,853.9796103753818
0.5,6,5,21,853.7266168950742
0.5,6,5,22,869.6303662964068
0.5,6,5,23,862.6427002920485
0.5,6,5,24,852.2968341279997
0.5,6,5,25,845.4147474421511
0.5,6,5,26,865.0338962210374
0.5,6,5,27,865.0213308602657
0.5,6,5,28,854.7699478574632
0.5,6,5,29,854.6035111060852
0.5,12,5,0,1000.0
0.5,12,5,1,1000.0
0.5,12,5,2,1000.0
0.5,12,5,3,1000.0
0.5,12,5,4,1000.0
0.5,12,5,5,1000.0
0.5,12,5,6,1000.0
0.5,12,5,7,1000.0
0.5,12,5,8,1000.0
0.5,12,5,9,1000.0
0.5,12,5,10,1000.0
0.5,12,5,11,1000.0
0.5,12,5,12,1000.0
0.5,12,5,13,1000.0
0.5,12,5,14,1000.0
0.5,12,5,15,1000.0
0.5,12,5,16,1000.0
0.5,12,5,17,1000.0
0.5,12,5,18,1000.0
0.5,12,5,19,1000.0
0.5,12,5,20,1000.0
0.5,12,5,21,1000.0
0.5,12,5,22,1000.0
0.5,12,5,23,1000.0
0.5,12,5,24,1000.0
0.5,12,5,25,1000.0
0.5,12,5,26,1000.0
0.5,12,5,27,1000.0
0.5,12,5,28,1000.0
0.5,12,5,29,1000.0
