c,L,instance,realization,payoff
0.1,12,9,1,348.19770420010684
0.1,12,9,2,366.5868675612671
0.1,12,9,3,362.48024479364767
0.1,12,9,4,371.56868545209784
0.1,12,9,5,339.2830931220499
0.1,12,9,6,361.6936212895931
0.1,12,9,7,363.26320174902827
0.1,12,9,8,349.715260057683
0.1,12,9,9,353.96907264746557
0.1,12,9,10,359.0695379281814
0.1,12,9,11,354.9077969672338
0.1,12,9,12,357.88417308709325
0.1,12,9,13,364.97391470884793
0.1,12,9,14,354.43754482901346
0.1,12,9,15,356.70162243826894
0.1,12,9,16,354.1344780237847
0.1,12,9,17,366.6312890278887
0.1,12,9,18,358.4709923973626
0.1,12,9,19,356.6691208354081
0.1,12,9,20,348.4440063863663
0.1,12,9,21,355.96694854758954
0.1,12,9,22,358.77379303876444
0.1,12,9,23,363.18140901133535
0.1,12,9,24,356.96707383688624
0.1,12,9,25,359.71780582495427
0.1,12,9,26,360.7230766162369
0.1,12,9,27,363.19519290407834
0.1,12,9,28,367.55897914212244
0.1,12,9,29,356.8302461838867
0.2,0,9,0,485.4192902845292
0.2,0,9,1,459.184763037165
0.2,0,9,2,479.18075068238363
0.2,0,9,3,475.02494000141974
0.2,0,9,4,482.6297827410003
0.2,0,9,5,451.3095146208223
0.2,0,9,6,471.27740215201595
0.2,0,9,7,477.4322330883258
0.2,0,9,8,461.55959355469474
0.2,0,9,9,465.5258507129132
0.2,0,9,10,470.71327059124985
0.2,0,9,11,464.32395113433597
0.2,0,9,12,468.40855338426104
0.2,0,9,13,474.8807674584111
0.2,0,9,14,465.8461163444805
0.2,0,9,15,466.03773306404594
0.2,0,9,16,469.4681333600597
0.2,0,9,17,479.65528137157526
0.2,0,9,18,469.91170430668524
0.2,0,9,19,470.67733936362174
0.2,0,9,20,458.8608432802952
0.2,0,9,21,468.3004948842397
0.2,0,9,22,468.55791750186336
0.2,0,9,23,472.7785682686713
0.2,0,9,24,471.30690890386177
0.2,0,9,25,470.6417283271642
0.2,0,9,26,472.92234956306083
0.2,0,9,27,471.8288474994206
0.2,0,9,28,480.4062506984727
0.2,0,9,29,468.8332212364953
0.2,2,9,0,495.7656699997593
0.2,2,9,1,472.9849358967849
0.2,2,9,2,487.729594459482
0.2,2,9,3,484.85829106248457
0.2,2,9,4,495.58872308488606
0.2,2,9,5,460.94107991501795
0.2,2,9,6,481.2001155262201
0.2,2,9,7,486.86711593287066
0.2,2,9,8,471.18797217675785
0.2,2,9,9,475.12970291337933
0.2,2,9,10,478.63933434305227
0.2,2,9,11,475.41099623789114
0.2,2,9,12,477.07603634099553
0.2,2,9,13,485.73240179410834
0.2,2,9,14,475.54241505681614
0.2,2,9,15,478.4736367022374
0.2,2,9,16,480.9142243926199
0.2,2,9,17,493.863745839515
0.2,2,9,18,480.3031738975096
0.2,2,9,19,479.9012795664838
0.2,2,9,20,470.1795911631717
0.2,2,9,21,479.1491569171741
0.2,2,9,22,478.38950291336914
0.2,2,9,23,485.2030797333248
0.2,2,9,24,479.9870678883773
0.2,2,9,25,483.16362953273347
0.2,2,9,26,483.7604522144677
0.2,2,9,27,480.6969899726005
0.2,2,9,28,494.10427689488654
0.2,2,9,29,478.8873019033367
0.2,4,9,0,496.03125403094174
0.2,4,9,1,474.8044920541098
0.2,4,9,2,489.14033170870175
0.2,4,9,3,486.2536061713739
0.2,4,9,4,496.2550530875615
0.2,4,9,5,462.57210895522655
0.2,4,9,6,482.09037885668005
0.2,4,9,7,488.4660676665813
0.2,4,9,8,473.33013298617925
0.2,4,9,9,476.5229793232589
0.2,4,9,10,480.9987150110152
0.2,4,9,11,476.8281704787065
0.2,4,9,12,478.81473377380763
0.2,4,9,13,486.8675727798013
0.2,4,9,14,476.8311978299251
0.2,4,9,15,479.6302132040588
0.2,4,9,16,481.93455581321405
0.2,4,9,17,494.4392858010738
0.2,4,9,18,481.19971180687577
0.2,4,9,19,481.7270871948929
0.2,4,9,20,472.1918039998612
0.2,4,9,21,480.6135391509918
0.2,4,9,22,479.92979836609055
0.2,4,9,23,485.80908022749384
0.2,4,9,24,481.22304115241803
0.2,4,9,25,484.16963002690255
0.2,4,9,26,485.5664527086368
0.2,4,9,27,482.1008466257029
0.2,4,9,28,495.8767714426936
0.2,4,9,29,479.8416724989416
0.2,6,9,0,496.03125403094174
0.2,6,9,1,474.8044920541098
0.2,6,9,2,489.14033170870175
0.2,6,9,3,486.2536061713739
0.2,6,9,4,496.2550530875615
0.2,6,9,5,462.57210895522655
0.2,6,9,6,482.09037885668005
0.2,6,9,7,488.4660676665813
0.2,6,9,8,473.33013298617925
0.2,6,9,9,476.5229793232589
0.2,6,9,10,480.9987150110152
0.2,6,9,11,476.8281704787065
0.2,6,9,12,478.81473377380763
0.2,6,9,13,486.8675727798013
0.2,6,9,14,476.8311978299251
0.2,6,9,15,479.6302132040588
0.2,6,9,16,481.93455581321405
0.2,6,9,17,494.4392858010738
0.2,6,9,18,481.19971180687577
0.2,6,9,19,481.7270871948929
0.2,6,9,20,472.1918039998612
0.2,6,9,21,480.6135391509918
0.2,6,9,22,479.92979836609055
0.2,6,9,23,485.80908022749384
0.2,6,9,24,481.22304115241803
0.2,6,9,25,484.16963002690255
0.2,6,9,26,485.5664527086368
0.2,6,9,27,482.1008466257029
0.2,6,9,28,495.8767714426936
0.2,6,9,29,479.8416724989416
0.2,12,9,0,496.2304646225285
0.2,12,9,1,475.0037026456965
0.2,12,9,2,488.93954230028845
0.2,12,9,3,486.26321932689945
0.2,12,9,4,496.0542636791482
0.2,12,9,5,462.4793036055936
0.2,12,9,6,482.2895894482668
0.2,12,9,7,488.66527825816803
0.2,12,9,8,473.5293435777659
0.2,12,9,9,476.4247402193561
0.2,12,9,10,480.7979256026019
0.2,12,9,11,477.02738107029325
0.2,12,9,12,478.8062989149305
0.2,12,9,13,486.84334180462065
0.2,12,9,14,476.87366955048765
0.2,12,9,15,479.4294237956455
0.2,12,9,16,482.1337664048008
0.2,12,9,17,494.2689569252708
0.2,12,9,18,481.3989223984625
0.2,12,9,19,481.9262977864796
0.2,12,9,20,471.99101459144794
0.2,12,9,21,480.41274974257846
0.2,12,9,22,480.12900895767723
0.2,12,9,23,486.00829081908057
0.2,12,9,24,481.4222517440047
0.2,12,9,25,483.9688406184893
0.2,12,9,26,485.7656633002235
0.2,12,9,27,482.3000572172896
0.2,12,9,28,496.0759820342803
0.2,12,9,29,479.6408830905283
0.3,0,9,0,607.7234959455516
0.3,0,9,1,579.5149188290134
0.3,0,9,2,601.7500420375113
0.3,0,9,3,597.8817123733454
0.3,0,9,4,607.3350053044265
0.3,0,9,5,572.7445869465282
0.3,0,9,6,590.3513494065194
0.3,0,9,7,600.7009132439398
0.3,0,9,8,583.3975333022879
0.3,0,9,9,587.3627915076273
0.3,0,9,10,592.3157457890259
0.3,0,9,11,584.3177969628039
0.3,0,9,12,588.8725447108177
0.3,0,9,13,595.4513268134889
0.3,0,9,14,587.3134371028799
0.3,0,9,15,586.0090029250157
0.3,0,9,16,594.6239356877702
0.3,0,9,17,602.6782806897369
0.3,0,9,18,590.8475152979679
0.3,0,9,19,594.2138175315336
0.3,0,9,20,581.0369309820653
0.3,0,9,21,590.215932730087
0.3,0,9,22,588.663058001235
0.3,0,9,23,593.786030138092
0.3,0,9,24,594.188797039192
0.3,0,9,25,593.6613455721523
0.3,0,9,26,597.6574720081449
0.3,0,9,27,590.8437194662041
0.3,0,9,28,605.318909518162
0.3,0,9,29,591.920340525055
0.3,2,9,0,625.1915251629983
0.3,2,9,1,602.7161558321741
0.3,2,9,2,618.6252406832132
0.3,2,9,3,615.1703327112208
0.3,2,9,4,625.8929763275034
0.3,2,9,5,590.8589714005751
0.3,2,9,6,609.3250850874022
0.3,2,9,7,618.2608803860801
0.3,2,9,8,598.7737315962756
0.3,2,9,9,603.6482999456342
0.3,2,9,10,607.3907036085263
0.3,2,9,11,601.4048856684653
0.3,2,9,12,605.6920859021124
0.3,2,9,13,613.8023257479491
0.3,2,9,14,607.227554700418
0.3,2,9,15,602.5213170078739
0.3,2,9,16,614.5012474854703
0.3,2,9,17,623.0786670701415
0.3,2,9,18,609.0402873536735
0.3,2,9,19,608.4294736204749
0.3,2,9,20,599.2285979657236
0.3,2,9,21,608.07831789758
0.3,2,9,22,606.9781472209015
0.3,2,9,23,612.6658158499633
0.3,2,9,24,608.2507698033719
0.3,2,9,25,612.271008150222
0.3,2,9,26,615.2360207396624
0.3,2,9,27,604.0854732168773
0.3,2,9,28,624.3800715053553
0.3,2,9,29,610.4862820370204
0.3,4,9,0,637.2132979203489
0.3,4,9,1,611.792782594536
0.3,4,9,2,629.5216826684335
0.3,4,9,3,624.9314136974378
0.3,4,9,4,637.0497961974384
0.3,4,9,5,604.5328860533577
0.3,4,9,6,620.5114829015097
0.3,4,9,7,631.6060648317704
0.3,4,9,8,611.6415816301254
0.3,4,9,9,614.9068214799756
0.3,4,9,10,620.4994820157966
0.3,4,9,11,612.9470568271588
0.3,4,9,12,616.756784261237
0.3,4,9,13,623.6486039701975
0.3,4,9,14,619.3591308383125
0.3,4,9,15,614.9900116510756
0.3,4,9,16,622.904249297136
0.3,4,9,17,632.8601922938778
0.3,4,9,18,619.3578697936175
0.3,4,9,19,621.571553939891
0.3,4,9,20,610.0789878113446
0.3,4,9,21,619.7288764802505
0.3,4,9,22,616.4969135948235
0.3,4,9,23,623.8829612293653
0.3,4,9,24,618.7342013526251
0.3,4,9,25,621.8372104220557
0.3,4,9,26,628.5829476648212
0.3,4,9,27,615.7359306877092
0.3,4,9,28,637.1035514119858
0.3,4,9,29,624.4726435894243
0.3,6,9,0,639.5153180659743
0.3,6,9,1,615.6803592582914
0.3,6,9,2,631.2336261496773
0.3,6,9,3,625.6103551828953
0.3,6,9,4,639.6905586805715
0.3,6,9,5,606.6124850065116
0.3,6,9,6,622.3428898159531
0.3,6,9,7,630.7939280244904
0.3,6,9,8,612.4400363305169
0.3,6,9,9,615.166646126607
0.3,6,9,10,624.0029349666075
0.3,6,9,11,612.404662943286
0.3,6,9,12,617.7378071669193
0.3,6,9,13,626.3828717967631
0.3,6,9,14,620.3279055520816
0.3,6,9,15,617.4091607478629
0.3,6,9,16,626.6574018751558
0.3,6,9,17,634.3856774873705
0.3,6,9,18,619.6483107962522
0.3,6,9,19,622.5113559687377
0.3,6,9,20,610.5764623036914
0.3,6,9,21,618.8500798205403
0.3,6,9,22,617.7130200562865
0.3,6,9,23,625.5333601586588
0.3,6,9,24,620.5037321894407
0.3,6,9,25,625.9625322770512
0.3,6,9,26,630.874367028366
0.3,6,9,27,617.3175701876643
0.3,6,9,28,639.6103064916574
0.3,6,9,29,627.5412080796261
0.3,12,9,0,642.2747346122419
0.3,12,9,1,618.343774662083
0.3,12,9,2,631.8711637384753
0.3,12,9,3,626.5982077558419
0.3,12,9,4,641.8075327678021
0.3,12,9,5,607.2829864260764
0.3,12,9,6,623.0877229835405
0.3,12,9,7,634.6843093900007
0.3,12,9,8,615.9523966224377
0.3,12,9,9,618.5420693731949
0.3,12,9,10,626.3636777157301
0.3,12,9,11,615.3906132113116
0.3,12,9,12,621.3906727897004
0.3,12,9,13,626.7117546004015
0.3,12,9,14,621.5034090201912
0.3,12,9,15,618.1454300315218
0.3,12,9,16,628.500909526384
0.3,12,9,17,637.0095204868123
0.3,12,9,18,621.9101562585063
0.3,12,9,19,626.0231145201985
0.3,12,9,20,612.8796064571379
0.3,12,9,21,622.3815954199362
0.3,12,9,22,619.0782547366846
0.3,12,9,23,630.5332453249695
0.3,12,9,24,622.8480336475363
0.3,12,9,25,626.1519639576911
0.3,12,9,26,632.8300590772974
0.3,12,9,27,619.7665086956624
0.3,12,9,28,639.2577254997273
0.3,12,9,29,627.0023128019151
0.4,0,9,0,735.8484060103376
0.4,0,9,1,707.0301837817947
0.4,0,9,2,730.5307217621863
0.4,0,9,3,724.8645149788163
0.4,0,9,4,737.2062289222313
0.4,0,9,5,701.4306292066742
0.4,0,9,6,716.9435657593872
0.4,0,9,7,730.582859878823
0.4,0,9,8,711.3900710391438
0.4,0,9,9,715.0853940826687
0.4,0,9,10,719.5769496329654
0.4,0,9,11,711.8105529558516
0.4,0,9,12,715.6564617452561
0.4,0,9,13,722.7688013834345
0.4,0,9,14,714.2248860153711
0.4,0,9,15,712.2097728701794
0.4,0,9,16,723.5611679973906
0.4,0,9,17,731.5862739061565
0.4,0,9,18,718.0447409092025
0.4,0,9,19,722.9192682720775
0.4,0,9,20,710.1022487012144
0.4,0,9,21,717.1156612262405
0.4,0,9,22,713.4619956522686
0.4,0,9,23,720.5012704435121
0.4,0,9,24,720.819262539583
0.4,0,9,25,722.6412727264507
0.4,0,9,26,726.01271058105
0.4,0,9,27,717.1863079952943
0.4,0,9,28,734.7449984360221
0.4,0,9,29,719.2147622872391
0.4,2,9,0,757.3880943361482
0.4,2,9,1,732.9638225938565
0.4,2,9,2,749.9776868077552
0.4,2,9,3,744.7349009923402
0.4,2,9,4,760.0437322153862
0.4,2,9,5,724.3685016099364
0.4,2,9,6,740.6757225485096
0.4,2,9,7,754.2389205777731
0.4,2,9,8,726.7543532575016
0.4,2,9,9,728.7241161631855
0.4,2,9,10,740.8920681012487
0.4,2,9,11,733.9194166195018
0.4,2,9,12,734.3317628228963
0.4,2,9,13,748.9939030795024
0.4,2,9,14,737.2220020534637
0.4,2,9,15,729.3571388778433
0.4,2,9,16,744.2266017916701
0.4,2,9,17,751.9340991799718
0.4,2,9,18,739.2272830995089
0.4,2,9,19,740.9555560569979
0.4,2,9,20,732.331987946164
0.4,2,9,21,737.313752478033
0.4,2,9,22,738.0069640065856
0.4,2,9,23,747.0677574968342
0.4,2,9,24,740.285316082879
0.4,2,9,25,744.6610826530118
0.4,2,9,26,744.6910862211391
0.4,2,9,27,731.0383681508386
0.4,2,9,28,759.9461795910408
0.4,2,9,29,742.2943312516635
0.4,4,9,0,769.9075290122112
0.4,4,9,1,748.2551458219687
0.4,4,9,2,768.768518897074
0.4,4,9,3,762.4222674618696
0.4,4,9,4,779.5354627401923
0.4,4,9,5,735.3650145790718
0.4,4,9,6,754.1122771925995
0.4,4,9,7,768.8385979787138
0.4,4,9,8,744.8988905967087
0.4,4,9,9,751.6213445919593
0.4,4,9,10,753.5621463888265
0.4,4,9,11,751.2597714037788
0.4,4,9,12,738.9205891315678
0.4,4,9,13,757.9654451687118
0.4,4,9,14,751.9352824422481
0.4,4,9,15,744.3593750032467
0.4,4,9,16,760.692138255411
0.4,4,9,17,767.3348377580196
0.4,4,9,18,752.190100417575
0.4,4,9,19,753.1470547644865
0.4,4,9,20,745.8894402963051
0.4,4,9,21,752.6484645485662
0.4,4,9,22,745.2007806497905
0.4,4,9,23,757.1844651258791
0.4,4,9,24,753.6816478916414
0.4,4,9,25,760.5665383795149
0.4,4,9,26,766.0400667979675
0.4,4,9,27,747.5079059090476
0.4,4,9,28,774.8160371072214
0.4,4,9,29,759.2030431181654
0.4,6,9,0,753.1503339065563
0.4,6,9,1,735.7791513123237
0.4,6,9,2,749.3152484053687
0.4,6,9,3,745.2394281998701
0.4,6,9,4,766.0928048914994
0.4,6,9,5,722.3866018031476
0.4,6,9,6,739.4156961278636
0.4,6,9,7,755.2963418232791
0.4,6,9,8,729.999039077284
0.4,6,9,9,738.9832051411639
0.4,6,9,10,738.2529593128221
0.4,6,9,11,736.6587228075119
0.4,6,9,12,719.3328051894041
0.4,6,9,13,744.4287138848797
0.4,6,9,14,737.0108380493463
0.4,6,9,15,725.8038269543415
0.4,6,9,16,746.9322964994849
0.4,6,9,17,750.554993337063
0.4,6,9,18,737.4478171564111
0.4,6,9,19,736.3390849414552
0.4,6,9,20,730.472953021493
0.4,6,9,21,737.5969605562614
0.4,6,9,22,732.6379396411894
0.4,6,9,23,735.9579703253329
0.4,6,9,24,733.4184031602173
0.4,6,9,25,741.0313899164989
0.4,6,9,26,749.3672704531621
0.4,6,9,27,733.5023969822527
0.4,6,9,28,756.7975806240938
0.4,6,9,29,741.0882964202642
0.4,12,9,0,815.6581804796452
0.4,12,9,1,791.5129552676792
0.4,12,9,2,813.2712219070879
0.4,12,9,3,808.8924839385857
0.4,12,9,4,829.8684474104199
0.4,12,9,5,770.6099335558466
0.4,12,9,6,796.6130324166456
0.4,12,9,7,816.4467824928985
0.4,12,9,8,789.1805063045714
0.4,12,9,9,796.2957605484406
0.4,12,9,10,803.6377899350318
0.4,12,9,11,799.7707371549807
0.4,12,9,12,783.4312167780099
0.4,12,9,13,799.2488917165269
0.4,12,9,14,790.9661298858816
0.4,12,9,15,789.7631329113058
0.4,12,9,16,800.9948183108368
0.4,12,9,17,816.484967445027
0.4,12,9,18,790.1534179807854
0.4,12,9,19,786.5183073527649
0.4,12,9,20,785.1258227981848
0.4,12,9,21,804.8322972301107
0.4,12,9,22,794.972089370124
0.4,12,9,23,801.2629813892689
0.4,12,9,24,791.5373935129428
0.4,12,9,25,799.7226670283205
0.4,12,9,26,811.2396063561673
0.4,12,9,27,801.9793827146211
0.4,12,9,28,802.2347797479367
0.4,12,9,29,792.3199807331421
0.5,0,9,0,867.8735589415905
0.5,0,9,1,839.4777109005158
0.5,0,9,2,862.1467395315129
0.5,0,9,3,855.9778486361776
0.5,0,9,4,870.6615199071575
0.5,0,9,5,835.2704135957069
0.5,0,9,6,848.4510841359184
0.5,0,9,7,863.194843466023
0.5,0,9,8,842.1620074678549
0.5,0,9,9,847.0896075399309
0.5,0,9,10,850.8141201722003
0.5,0,9,11,842.7832891547937
0.5,0,9,12,845.1706083492384
0.5,0,9,13,855.9913946067749
0.5,0,9,14,846.7728016953796
0.5,0,9,15,842.0724136307401
0.5,0,9,16,855.5942014617768
0.5,0,9,17,863.9335085981219
0.5,0,9,18,849.5719286679713
0.5,0,9,19,852.8892662552593
0.5,0,9,20,844.1202536203841
0.5,0,9,21,848.7829021583096
0.5,0,9,22,844.6935104790667
0.5,0,9,23,851.7981476091578
0.5,0,9,24,850.7479574098746
0.5,0,9,25,854.4756539767251
0.5,0,9,26,857.6886418089142
0.5,0,9,27,847.1817651843442
0.5,0,9,28,866.9136203759847
0.5,0,9,29,849.1580131800281
0.5,2,9,0,885.9494397041436
0.5,2,9,1,864.0689800042168
0.5,2,9,2,881.0828816207055
0.5,2,9,3,876.3828980020872
0.5,2,9,4,894.0274479494185
0.5,2,9,5,856.0405599682473
0.5,2,9,6,871.3696981502385
0.5,2,9,7,888.5889278195478
0.5,2,9,8,860.9560052429263
0.5,2,9,9,861.6588612724031
0.5,2,9,10,869.7608902705555
0.5,2,9,11,860.835301932024
0.5,2,9,12,866.7795875950935
0.5,2,9,13,876.571481956428
0.5,2,9,14,866.9574305574064
0.5,2,9,15,862.9297091307046
0.5,2,9,16,876.5402979348362
0.5,2,9,17,879.8734687787634
0.5,2,9,18,869.3135188986931
0.5,2,9,19,868.6982819379496
0.5,2,9,20,866.0236402562339
0.5,2,9,21,869.4726206384254
0.5,2,9,22,863.9962196135629
0.5,2,9,23,879.2839456930329
0.5,2,9,24,871.019951255652
0.5,2,9,25,877.7318344956708
0.5,2,9,26,879.0684684354225
0.5,2,9,27,861.2022425063241
0.5,2,9,28,890.6032166448223
0.5,2,9,29,873.6230414342868
0.5,4,9,0,888.1870533471806
0.5,4,9,1,865.8876070003173
0.5,4,9,2,883.5537913386722
0.5,4,9,3,874.1900987028705
0.5,4,9,4,893.4821563187206
0.5,4,9,5,848.1656968986961
0.5,4,9,6,869.9917887375914
0.5,4,9,7,880.7703694666125
0.5,4,9,8,861.9011664995098
0.5,4,9,9,867.0545837553984
0.5,4,9,10,865.1345849742963
0.5,4,9,11,862.554111508671
0.5,4,9,12,852.6191006627612
0.5,4,9,13,871.7450267822148
0.5,4,9,14,863.841291478398
0.5,4,9,15,857.3733063176271
0.5,4,9,16,877.9787901679001
0.5,4,9,17,882.0383387229099
0.5,4,9,18,864.7866302493583
0.5,4,9,19,871.07087403314
0.5,4,9,20,865.428282649648
0.5,4,9,21,866.1264445146392
0.5,4,9,22,859.8186664003813
0.5,4,9,23,873.7719220287215
0.5,4,9,24,864.621830971455
0.5,4,9,25,874.2727195872899
0.5,4,9,26,879.0433391678589
0.5,4,9,27,861.4786613240237
0.5,4,9,28,889.253548082195
0.5,4,9,29,872.3017132828188
0.5,6,9,0,879.04661970692
0.5,6,9,1,865.729858631686
0.5,6,9,2,879.1558029360002
0.5,6,9,3,873.8207800909528
0.5,6,9,4,892.3391085756658
0.5,6,9,5,846.958007113293
0.5,6,9,6,867.2042424377755
0.5,6,9,7,881.9539107920672
0.5,6,9,8,855.8726494619809
0.5,6,9,9,867.6182904779591
0.5,6,9,10,870.2250038432703
0.5,6,9,11,861.0628867527662
0.5,6,9,12,849.8904658810629
0.5,6,9,13,868.8350361466305
0.5,6,9,14,862.5812687130176
0.5,6,9,15,856.044219859964
0.5,6,9,16,872.0201386268268
0.5,6,9,17,879.2282767892157
0.5,6,9,18,855.8761918000941
0.5,6,9,19,865.4171434107392
0.5,6,9,20,859.922569355671
0.5,6,9,21,859.6012857578839
0.5,6,9,22,859.6596337595278
0.5,6,9,23,869.3319879907756
0.5,6,9,24,859.6112250143817
0.5,6,9,25,867.6194400758798
0.5,6,9,26,873.0568347706703
0.5,6,9,27,867.202636756236
0.5,6,9,28,876.9660211967991
0.5,6,9,29,871.1206376191528
0.5,12,9,0,1011.2197411276669
0.5,12,9,1,985.1208120833704
0.5,12,9,2,1011.5986292528091
0.5,12,9,3,1005.6948444945816
0.5,12,9,4,1028.7309842770483
0.5,12,9,5,968.4761726696784
0.5,12,9,6,993.1386333791229
0.5,12,9,7,1013.6119139854691
0.5,12,9,8,985.9423378392353
0.5,12,9,9,993.3035933992219
0.5,12,9,10,1000.235300454451
0.5,12,9,11,998.7106614318618
0.5,12,9,12,984.8405784329725
0.5,12,9,13,994.5497839973829
0.5,12,9,14,989.9038034028597
0.5,12,9,15,987.0303073230148
0.5,12,9,16,996.4180445447321
0.5,12,9,17,1016.4470115991247
0.5,12,9,18,991.6744564185884
0.5,12,9,19,981.9791267082178
0.5,12,9,20,982.3689725416275
0.5,12,9,21,1001.0140947301863
0.5,12,9,22,998.2766155645443
0.5,12,9,23,1000.6597527555415
0.5,12,9,24,987.1012318898495
0.5,12,9,25,995.4754592312252
0.5,12,9,26,1009.8883000623864
0.5,12,9,27,998.644207605646
0.5,12,9,28,1000.9185634282132
0.5,12,9,29,989.6152087293503
