c,L,instance,realization,payoff
0.1,4,7,3,369.368755618362
0.1,4,7,4,377.1352996625509
0.1,4,7,5,346.31897158380696
0.1,4,7,6,367.98513663684935
0.1,4,7,7,368.55567814707535
0.1,4,7,8,355.4902515628667
0.1,4,7,9,363.0469504806806
0.1,4,7,10,365.9431104495552
0.1,4,7,11,362.2163576420171
0.1,4,7,12,365.1339282120824
0.1,4,7,13,371.45114150364185
0.1,4,7,14,361.0495162166069
0.1,4,7,15,362.42911172835164
0.1,4,7,16,358.87127718078375
0.1,4,7,17,373.2531496097032
0.1,4,7,18,361.54045200709686
0.1,4,7,19,361.32155517714966
0.1,4,7,20,357.1420239061577
0.1,4,7,21,363.6813650026961
0.1,4,7,22,365.92014336183274
0.1,4,7,23,370.6189064637522
0.1,4,7,24,360.29702909425237
0.1,4,7,25,366.5667035990678
0.1,4,7,26,366.27789872426126
0.1,4,7,27,369.9008396790826
0.1,4,7,28,371.5504521727212
0.1,4,7,29,365.04909827323945
0.1,6,7,0,377.3158267037809
0.1,6,7,1,356.28127151762044
0.1,6,7,2,374.06158060056174
0.1,6,7,3,369.368755618362
0.1,6,7,4,377.1352996625509
0.1,6,7,5,346.31897158380696
0.1,6,7,6,367.98513663684935
0.1,6,7,7,368.55567814707535
0.1,6,7,8,355.4902515628667
0.1,6,7,9,363.0469504806806
0.1,6,7,10,365.9431104495552
0.1,6,7,11,362.2163576420171
0.1,6,7,12,365.1339282120824
0.1,6,7,13,371.45114150364185
0.1,6,7,14,361.0495162166069
0.1,6,7,15,362.42911172835164
0.1,6,7,16,358.87127718078375
0.1,6,7,17,373.2531496097032
0.1,6,7,18,361.54045200709686
0.1,6,7,19,361.32155517714966
0.1,6,7,20,357.1420239061577
0.1,6,7,21,363.6813650026961
0.1,6,7,22,365.92014336183274
0.1,6,7,23,370.6189064637522
0.1,6,7,24,360.29702909425237
0.1,6,7,25,366.5667035990678
0.1,6,7,26,366.27789872426126
0.1,6,7,27,369.9008396790826
0.1,6,7,28,371.5504521727212
0.1,6,7,29,365.04909827323945
0.1,12,7,0,377.3158267037809
0.1,12,7,1,356.28127151762044
0.1,12,7,2,374.06158060056174
0.1,12,7,3,369.368755618362
0.1,12,7,4,377.1352996625509
0.1,12,7,5,346.31897158380696
0.1,12,7,6,367.98513663684935
0.1,12,7,7,368.55567814707535
0.1,12,7,8,355.4902515628667
0.1,12,7,9,363.0469504806806
0.1,12,7,10,365.9431104495552
0.1,12,7,11,362.2163576420171
0.1,12,7,12,365.1339282120824
0.1,12,7,13,371.45114150364185
0.1,12,7,14,361.0495162166069
0.1,12,7,15,362.42911172835164
0.1,12,7,16,358.87127718078375
0.1,12,7,17,373.2531496097032
0.1,12,7,18,361.54045200709686
0.1,12,7,19,361.32155517714966
0.1,12,7,20,357.1420239061577
0.1,12,7,21,363.6813650026961
0.1,12,7,22,365.92014336183274
0.1,12,7,23,370.6189064637522
0.1,12,7,24,360.29702909425237
0.1,12,7,25,366.5667035990678
0.1,12,7,26,366.27789872426126
0.1,12,7,27,369.9008396790826
0.1,12,7,28,371.5504521727212
0.1,12,7,29,365.04909827323945
0.2,0,7,0,485.6866986744173
0.2,0,7,1,461.97132968304794
0.2,0,7,2,483.8725436620435
0.2,0,7,3,475.9138114535833
0.2,0,7,4,484.213024818807
0.2,0,7,5,456.27900994618733
0.2,0,7,6,474.8246612319961
0.2,0,7,7,476.43821299889396
0.2,0,7,8,465.35492624002467
0.2,0,7,9,471.7735478880923
0.2,0,7,10,473.4545994062175
0.2,0,7,11,470.1129576505115
0.2,0,7,12,470.9927574835331
0.2,0,7,13,478.59178051640566
0.2,0,7,14,468.1607481787699
0.2,0,7,15,468.72021317205457
0.2,0,7,16,466.7988740106946
0.2,0,7,17,482.70447730115546
0.2,0,7,18,469.60175303709633
0.2,0,7,19,471.1019803192436
0.2,0,7,20,466.2286195224134
0.2,0,7,21,475.21477766349545
0.2,0,7,22,473.5210176887927
0.2,0,7,23,476.955291157609
0.2,0,7,24,467.49269985679956
0.2,0,7,25,476.4173259860748
0.2,0,7,26,475.32762420277953
0.2,0,7,27,473.78883661718135
0.2,0,7,28,478.4980136831469
0.2,0,7,29,475.1270271189071
0.2,2,7,0,496.2334177065811
0.2,2,7,1,475.76360006264736
0.2,2,7,2,495.2189987669128
0.2,2,7,3,486.3658778075394
0.2,2,7,4,493.9899053529174
0.2,2,7,5,466.05596952695475
0.2,2,7,6,485.5341058347748
0.2,2,7,7,485.91495519366936
0.2,2,7,8,475.26287985032286
0.2,2,7,9,483.8530914743934
0.2,2,7,10,484.53604008649506
0.2,2,7,11,481.09357354728377
0.2,2,7,12,480.18147926183406
0.2,2,7,13,490.1920617664565
0.2,2,7,14,479.39572977290834
0.2,2,7,15,481.7977467733491
0.2,2,7,16,476.8868771392375
0.2,2,7,17,496.4319981721079
0.2,2,7,18,480.3240962003083
0.2,2,7,19,480.0968487308404
0.2,2,7,20,477.7571029251775
0.2,2,7,21,487.5745547340472
0.2,2,7,22,484.76085235153755
0.2,2,7,23,485.96061827188464
0.2,2,7,24,478.32247672565745
0.2,2,7,25,484.89254005295595
0.2,2,7,26,485.0021449294387
0.2,2,7,27,484.9638698933236
0.2,2,7,28,490.9401521515381
0.2,2,7,29,484.28537353336014
0.2,4,7,0,498.2384764362935
0.2,4,7,1,475.52781814399594
0.2,4,7,2,496.8826191323995
0.2,4,7,3,486.3447381691807
0.2,4,7,4,495.4382406053315
0.2,4,7,5,466.3729427952005
0.2,4,7,6,486.4440113383066
0.2,4,7,7,486.05510325267636
0.2,4,7,8,476.4877128689157
0.2,4,7,9,484.39778703639075
0.2,4,7,10,486.17002344883
0.2,4,7,11,481.9346257561113
0.2,4,7,12,482.4650812355594
0.2,4,7,13,490.63966288204716
0.2,4,7,14,480.5164140827482
0.2,4,7,15,481.9124962095555
0.2,4,7,16,477.73202361228283
0.2,4,7,17,496.21048878054086
0.2,4,7,18,481.3470148517012
0.2,4,7,19,482.3720344171374
0.2,4,7,20,478.6473591060056
0.2,4,7,21,488.3729646267793
0.2,4,7,22,485.92360293993477
0.2,4,7,23,486.57463850558406
0.2,4,7,24,479.9778186315503
0.2,4,7,25,486.22656504273
0.2,4,7,26,485.1456917989282
0.2,4,7,27,485.6299958665557
0.2,4,7,28,491.26691286249314
0.2,4,7,29,485.72404246001526
0.2,6,7,0,499.48968507673976
0.2,6,7,1,478.24636749411843
0.2,6,7,2,497.9948706108838
0.2,6,7,3,488.1776977788818
0.2,6,7,4,496.2879036310362
0.2,6,7,5,467.84428447346806
0.2,6,7,6,488.07287671012637
0.2,6,7,7,487.5332996878768
0.2,6,7,8,478.5495498156695
0.2,6,7,9,486.2912661651544
0.2,6,7,10,487.545762555249
0.2,6,7,11,483.9147116432879
0.2,6,7,12,483.57536828763045
0.2,6,7,13,491.9488211943765
0.2,6,7,14,482.2255723950775
0.2,6,7,15,483.8668171339915
0.2,6,7,16,479.9006937468281
0.2,6,7,17,498.3359266356533
0.2,6,7,18,482.0227972032352
0.2,6,7,19,483.997778032282
0.2,6,7,20,480.75651741833497
0.2,6,7,21,490.0821229391087
0.2,6,7,22,487.1099206687102
0.2,6,7,23,489.3020357529932
0.2,6,7,24,482.45286280075595
0.2,6,7,25,488.3533910860699
0.2,6,7,26,487.0535044581261
0.2,6,7,27,487.87253098725273
0.2,6,7,28,493.2591594241336
0.2,6,7,29,486.7393683158716
0.2,12,7,0,499.83901718469315
0.2,12,7,1,478.1956996020717
0.2,12,7,2,498.3442027188372
0.2,12,7,3,488.92702988683516
0.2,12,7,4,497.4372357389895
0.2,12,7,5,468.15105704214716
0.2,12,7,6,488.1590846585151
0.2,12,7,7,488.260803706377
0.2,12,7,8,478.9657823703014
0.2,12,7,9,486.7923100625016
0.2,12,7,10,488.6488708357801
0.2,12,7,11,484.6640437512412
0.2,12,7,12,483.5247003955838
0.2,12,7,13,493.0981533023298
0.2,12,7,14,482.5478133179153
0.2,12,7,15,483.81614924194486
0.2,12,7,16,480.65002585478146
0.2,12,7,17,498.9642386157319
0.2,12,7,18,482.77212931118856
0.2,12,7,19,484.3471101402354
0.2,12,7,20,481.10584952628824
0.2,12,7,21,490.831455047062
0.2,12,7,22,487.7146224155772
0.2,12,7,23,489.7482405425744
0.2,12,7,24,482.40219490870925
0.2,12,7,25,488.59327187806616
0.2,12,7,26,488.2028365660795
0.2,12,7,27,489.0218630952061
0.2,12,7,28,494.0084915320869
0.2,12,7,29,487.888700423825
0.3,0,7,0,605.8753485072796
0.3,0,7,1,581.432828756027
0.3,0,7,2,604.50045183243
0.3,0,7,3,592.9173722072211
0.3,0,7,4,604.4811818132824
0.3,0,7,5,577.4765722341833
0.3,0,7,6,594.968752686588
0.3,0,7,7,595.9340844167982
0.3,0,7,8,586.4258988761927
0.3,0,7,9,593.5739588283682
0.3,0,7,10,593.912791025047
0.3,0,7,11,590.4380898814038
0.3,0,7,12,589.2513992182894
0.3,0,7,13,597.8453552773418
0.3,0,7,14,589.4187737531295
0.3,0,7,15,587.7917038947072
0.3,0,7,16,587.8181977597173
0.3,0,7,17,604.2370053732668
0.3,0,7,18,590.8826093104665
0.3,0,7,19,591.8366829610085
0.3,0,7,20,587.9944684913015
0.3,0,7,21,596.238129551268
0.3,0,7,22,594.079914414586
0.3,0,7,23,595.1958977890415
0.3,0,7,24,587.1962049843241
0.3,0,7,25,596.2777194652252
0.3,0,7,26,596.0982160031094
0.3,0,7,27,591.0461498645477
0.3,0,7,28,596.2961039082384
0.3,0,7,29,596.7368534589766
0.3,2,7,0,621.5271839339268
0.3,2,7,1,600.313528379925
0.3,2,7,2,624.0415894394619
0.3,2,7,3,605.9629109626139
0.3,2,7,4,621.4810723171926
0.3,2,7,5,591.8749127978831
0.3,2,7,6,609.5444813918775
0.3,2,7,7,608.5144890814734
0.3,2,7,8,599.9170089993297
0.3,2,7,9,610.3328454651112
0.3,2,7,10,609.3173125852074
0.3,2,7,11,603.9649072241248
0.3,2,7,12,605.6196548550855
0.3,2,7,13,613.2156920211632
0.3,2,7,14,606.6947285685262
0.3,2,7,15,611.9665525741573
0.3,2,7,16,605.8800543296761
0.3,2,7,17,621.6907490075081
0.3,2,7,18,610.6640477432052
0.3,2,7,19,607.5419862451688
0.3,2,7,20,603.4014293089567
0.3,2,7,21,615.177378707227
0.3,2,7,22,612.8186599222586
0.3,2,7,23,613.4645826913915
0.3,2,7,24,598.6862408398326
0.3,2,7,25,613.3605196259476
0.3,2,7,26,612.4771997244331
0.3,2,7,27,609.1648904141546
0.3,2,7,28,617.4207158380822
0.3,2,7,29,606.357333335086
0.3,4,7,0,627.9437349820957
0.3,4,7,1,604.5198394440736
0.3,4,7,2,626.5886538013124
0.3,4,7,3,607.7317618233328
0.3,4,7,4,627.8673982927821
0.3,4,7,5,600.0075165630647
0.3,4,7,6,614.8474270500653
0.3,4,7,7,610.3941111141772
0.3,4,7,8,604.7527270384297
0.3,4,7,9,611.2524579561306
0.3,4,7,10,611.057311509048
0.3,4,7,11,609.8385568991469
0.3,4,7,12,614.0945511892758
0.3,4,7,13,614.9733296094756
0.3,4,7,14,611.742568711034
0.3,4,7,15,617.3193625706836
0.3,4,7,16,609.3696250370217
0.3,4,7,17,629.3471413487007
0.3,4,7,18,615.57221674677
0.3,4,7,19,611.3771633972727
0.3,4,7,20,608.2222363852738
0.3,4,7,21,619.3449277989882
0.3,4,7,22,620.4189962554411
0.3,4,7,23,617.2790096234219
0.3,4,7,24,608.2414946118759
0.3,4,7,25,612.2652989740993
0.3,4,7,26,614.2534193286479
0.3,4,7,27,616.006205554956
0.3,4,7,28,614.0805265196526
0.3,4,7,29,610.261948144813
0.3,6,7,0,634.5574652027618
0.3,6,7,1,612.5081258050775
0.3,6,7,2,631.880309613776
0.3,6,7,3,612.6590212417036
0.3,6,7,4,632.8372397461226
0.3,6,7,5,603.7254930954322
0.3,6,7,6,620.5912375789533
0.3,6,7,7,615.5904050574898
0.3,6,7,8,613.7925923381961
0.3,6,7,9,616.1579713679414
0.3,6,7,10,617.1913620495
0.3,6,7,11,616.7457626184557
0.3,6,7,12,622.9356606195613
0.3,6,7,13,619.564071292848
0.3,6,7,14,617.9579786936611
0.3,6,7,15,625.276439293508
0.3,6,7,16,613.4906184004446
0.3,6,7,17,636.8112378499346
0.3,6,7,18,622.6041079483396
0.3,6,7,19,618.7294731185254
0.3,6,7,20,613.1270780927925
0.3,6,7,21,626.5984037567999
0.3,6,7,22,626.051977641946
0.3,6,7,23,623.9118035403527
0.3,6,7,24,613.3104441570379
0.3,6,7,25,620.4643978969445
0.3,6,7,26,621.5830176783745
0.3,6,7,27,619.2455108941119
0.3,6,7,28,622.6471898761586
0.3,6,7,29,620.4398176392563
0.3,12,7,0,645.2367843337328
0.3,12,7,1,620.2046353782464
0.3,12,7,2,640.4301223738125
0.3,12,7,3,622.2898648616097
0.3,12,7,4,643.3809463455085
0.3,12,7,5,615.0272591170249
0.3,12,7,6,629.000805004771
0.3,12,7,7,622.4477354771263
0.3,12,7,8,624.9620919335962
0.3,12,7,9,626.8528941976746
0.3,12,7,10,626.0921524504952
0.3,12,7,11,624.759173150444
0.3,12,7,12,631.5470212738874
0.3,12,7,13,628.0522223730613
0.3,12,7,14,626.4983587164215
0.3,12,7,15,635.1261221765249
0.3,12,7,16,625.6906876101715
0.3,12,7,17,646.772936500658
0.3,12,7,18,630.8744298968525
0.3,12,7,19,626.9801743005951
0.3,12,7,20,623.4277869192176
0.3,12,7,21,636.421743835688
0.3,12,7,22,633.5380882800962
0.3,12,7,23,633.1796144102796
0.3,12,7,24,624.8222444544838
0.3,12,7,25,627.8896734311365
0.3,12,7,26,629.0693443934388
0.3,12,7,27,629.5600262789653
0.3,12,7,28,630.9313859056651
0.3,12,7,29,628.5238646968957
0.4,0,7,0,732.4247178813604
0.4,0,7,1,710.1253119593857
0.4,0,7,2,732.3467937320514
0.4,0,7,3,720.679472473977
0.4,0,7,4,733.6148545989013
0.4,0,7,5,705.6516641926794
0.4,0,7,6,721.9421433591881
0.4,0,7,7,723.6044232180461
0.4,0,7,8,714.395503903072
0.4,0,7,9,720.7671216103091
0.4,0,7,10,723.8998701217446
0.4,0,7,11,717.8426232569625
0.4,0,7,12,716.5464111713652
0.4,0,7,13,725.3139777677361
0.4,0,7,14,715.7974903440086
0.4,0,7,15,715.7775162511956
0.4,0,7,16,715.80253825626
0.4,0,7,17,733.5364199274592
0.4,0,7,18,718.757086718543
0.4,0,7,19,718.7919785172047
0.4,0,7,20,715.6319583853865
0.4,0,7,21,725.3215790375634
0.4,0,7,22,721.8579601236102
0.4,0,7,23,723.8036011990944
0.4,0,7,24,714.0405661659667
0.4,0,7,25,724.9425829729582
0.4,0,7,26,725.7027857216852
0.4,0,7,27,715.9386191403432
0.4,0,7,28,723.2647737746498
0.4,0,7,29,724.1447163255625
0.4,2,7,0,751.5080158549258
0.4,2,7,1,731.7417666798037
0.4,2,7,2,748.9991197988911
0.4,2,7,3,730.393882113777
0.4,2,7,4,748.0654808965951
0.4,2,7,5,721.0721821815952
0.4,2,7,6,732.9331407628456
0.4,2,7,7,732.7096627000084
0.4,2,7,8,726.8995723732717
0.4,2,7,9,735.6596276043548
0.4,2,7,10,737.4908732922335
0.4,2,7,11,733.2360737005895
0.4,2,7,12,736.47425514868
0.4,2,7,13,735.9437277109388
0.4,2,7,14,734.8392804181458
0.4,2,7,15,744.6575022485192
0.4,2,7,16,734.1501665118133
0.4,2,7,17,751.6156980562128
0.4,2,7,18,739.7609848135634
0.4,2,7,19,735.1632670264873
0.4,2,7,20,730.7292153675651
0.4,2,7,21,744.2701947490805
0.4,2,7,22,740.3774686631991
0.4,2,7,23,741.7413556759623
0.4,2,7,24,725.7715015690219
0.4,2,7,25,740.0425673756993
0.4,2,7,26,738.6479322090538
0.4,2,7,27,735.4365177442126
0.4,2,7,28,743.6584361267592
0.4,2,7,29,731.7184027908182
0.4,4,7,0,777.2285293565633
0.4,4,7,1,755.1985266391821
0.4,4,7,2,776.718637663264
0.4,4,7,3,761.1038341518317
0.4,4,7,4,787.1165608138112
0.4,4,7,5,749.4759376019108
0.4,4,7,6,767.581239818744
0.4,4,7,7,763.4017243327946
0.4,4,7,8,758.5853526351281
0.4,4,7,9,761.9224459965228
0.4,4,7,10,763.2368192055972
0.4,4,7,11,765.609428652743
0.4,4,7,12,768.9873227371671
0.4,4,7,13,765.6616641429772
0.4,4,7,14,764.6559263034562
0.4,4,7,15,770.605184906045
0.4,4,7,16,758.6697272351262
0.4,4,7,17,788.2671088661764
0.4,4,7,18,771.8018256058433
0.4,4,7,19,764.3708610637002
0.4,4,7,20,757.9249591972125
0.4,4,7,21,772.1852487298784
0.4,4,7,22,777.7589416780054
0.4,4,7,23,769.9129214955153
0.4,4,7,24,760.464402571431
0.4,4,7,25,768.8135276830731
0.4,4,7,26,771.6485156757335
0.4,4,7,27,766.7208240393471
0.4,4,7,28,765.8419110047596
0.4,4,7,29,762.5360401739733
0.4,6,7,0,774.4987939033308
0.4,6,7,1,754.863135663018
0.4,6,7,2,771.3084802211538
0.4,6,7,3,762.751554862504
0.4,6,7,4,782.1870641585315
0.4,6,7,5,743.1412140290992
0.4,6,7,6,762.3988005982169
0.4,6,7,7,759.0372486084256
0.4,6,7,8,759.7769414806444
0.4,6,7,9,759.6546837978849
0.4,6,7,10,765.1095707295201
0.4,6,7,11,765.6804236536041
0.4,6,7,12,765.6546114927523
0.4,6,7,13,760.7485175918885
0.4,6,7,14,762.2054534516367
0.4,6,7,15,767.3769997867751
0.4,6,7,16,755.3153640801137
0.4,6,7,17,784.1643438362821
0.4,6,7,18,770.594324333098
0.4,6,7,19,763.8573154929851
0.4,6,7,20,755.541728308102
0.4,6,7,21,772.3193317013565
0.4,6,7,22,776.6139971565179
0.4,6,7,23,767.5796264775286
0.4,6,7,24,758.1011519160361
0.4,6,7,25,765.8365862090765
0.4,6,7,26,775.6829568490181
0.4,6,7,27,765.7539039709428
0.4,6,7,28,769.507397177661
0.4,6,7,29,765.8450799499312
0.4,12,7,0,818.0692542270011
0.4,12,7,1,794.0915199206121
0.4,12,7,2,820.0716313793579
0.4,12,7,3,813.821812318881
0.4,12,7,4,834.9017284275026
0.4,12,7,5,775.5072520602525
0.4,12,7,6,801.6592769199433
0.4,12,7,7,819.5875052964859
0.4,12,7,8,792.3828093050122
0.4,12,7,9,801.7506439520862
0.4,12,7,10,808.2297436831128
0.4,12,7,11,805.4320615036272
0.4,12,7,12,791.7355844120456
0.4,12,7,13,802.1518887131402
0.4,12,7,14,797.3982545404187
0.4,12,7,15,793.9704210986081
0.4,12,7,16,803.4010155728818
0.4,12,7,17,824.0215791098807
0.4,12,7,18,799.7149934806267
0.4,12,7,19,788.551371296258
0.4,12,7,20,789.0109876797717
0.4,12,7,21,806.9896860412031
0.4,12,7,22,807.1240338940402
0.4,12,7,23,806.7525874925169
0.4,12,7,24,793.9862664567343
0.4,12,7,25,801.6911381971544
0.4,12,7,26,816.7914346878626
0.4,12,7,27,805.5962437160698
0.4,12,7,28,808.6340905642828
0.4,12,7,29,796.2959987652132
0.5,0,7,0,860.7827931380757
0.5,0,7,1,840.1612901496928
0.5,0,7,2,861.0760356555791
0.5,0,7,3,849.6143339844157
0.5,0,7,4,864.6575647405461
0.5,0,7,5,835.3802578261223
0.5,0,7,6,850.5125338127987
0.5,0,7,7,851.7215920095045
0.5,0,7,8,844.3756936721527
0.5,0,7,9,849.8069004434105
0.5,0,7,10,854.6859744798815
0.5,0,7,11,847.1883820694857
0.5,0,7,12,846.4212972561213
0.5,0,7,13,853.5908031070651
0.5,0,7,14,844.8002085541207
0.5,0,7,15,847.8532869837411
0.5,0,7,16,843.9046659277294
0.5,0,7,17,864.0461231328745
0.5,0,7,18,849.2311327097145
0.5,0,7,19,847.9194173347787
0.5,0,7,20,844.1332494684123
0.5,0,7,21,855.3591044243265
0.5,0,7,22,852.5562097222166
0.5,0,7,23,853.494039018555
0.5,0,7,24,841.8469012223804
0.5,0,7,25,854.7074735478739
0.5,0,7,26,855.8727178909837
0.5,0,7,27,844.0148614600325
0.5,0,7,28,853.1657271821407
0.5,0,7,29,852.9744948599962
0.5,2,7,0,885.1834625951274
0.5,2,7,1,868.5952514051563
0.5,2,7,2,882.5225941892082
0.5,2,7,3,866.8747660548999
0.5,2,7,4,889.780003509747
0.5,2,7,5,854.9979311232069
0.5,2,7,6,870.0729085152794
0.5,2,7,7,869.2459645404585
0.5,2,7,8,862.4127054402874
0.5,2,7,9,863.0886827530136
0.5,2,7,10,871.1611811384645
0.5,2,7,11,872.4661425291523
0.5,2,7,12,875.9113993836288
0.5,2,7,13,868.2746298650114
0.5,2,7,14,872.0783321895885
0.5,2,7,15,880.4250608596684
0.5,2,7,16,868.8238784878378
0.5,2,7,17,892.1403146491097
0.5,2,7,18,876.9672870196307
0.5,2,7,19,872.2763088126902
0.5,2,7,20,869.3283557303439
0.5,2,7,21,878.0354799862439
0.5,2,7,22,880.2543018749033
0.5,2,7,23,877.670939590848
0.5,2,7,24,865.8573934572651
0.5,2,7,25,876.40276299008
0.5,2,7,26,878.4680432723336
0.5,2,7,27,872.6704990444722
0.5,2,7,28,880.5510810931175
0.5,2,7,29,867.6113628425041
0.5,4,7,0,905.1113986919447
0.5,4,7,1,885.4660991646599
0.5,4,7,2,901.0336719390004
0.5,4,7,3,888.6118538746018
0.5,4,7,4,916.7713561396929
0.5,4,7,5,875.525474469862
0.5,4,7,6,890.8299005212448
0.5,4,7,7,889.8075265127816
0.5,4,7,8,887.5234035079568
0.5,4,7,9,890.1937639518744
0.5,4,7,10,887.6859675296917
0.5,4,7,11,894.6177611259222
0.5,4,7,12,896.5569060123228
0.5,4,7,13,888.0794825998921
0.5,4,7,14,893.0018438474019
0.5,4,7,15,897.4711570565405
0.5,4,7,16,887.6469306387125
0.5,4,7,17,912.6289406220599
0.5,4,7,18,899.5605040861371
0.5,4,7,19,888.7709465166542
0.5,4,7,20,882.0644340568901
0.5,4,7,21,900.8746329542535
0.5,4,7,22,904.7649679964104
0.5,4,7,23,891.9271488343775
0.5,4,7,24,890.3129411138204
0.5,4,7,25,895.1817270597301
0.5,4,7,26,900.677798893081
0.5,4,7,27,898.178253052874
0.5,4,7,28,891.3701942813234
0.5,4,7,29,892.1832468319149
0.5,6,7,0,917.6102642646049
0.5,6,7,1,893.3446586254338
0.5,6,7,2,907.6527586661185
0.5,6,7,3,899.947021834718
0.5,6,7,4,921.0306538038161
0.5,6,7,5,884.9177447712265
0.5,6,7,6,899.4042189055522
0.5,6,7,7,891.9313161318283
0.5,6,7,8,900.2645715507707
0.5,6,7,9,899.7075902465247
0.5,6,7,10,904.6383818540247
0.5,6,7,11,907.0860102764506
0.5,6,7,12,902.3721667272135
0.5,6,7,13,893.1221127919721
0.5,6,7,14,901.1664488531361
0.5,6,7,15,904.9027636310775
0.5,6,7,16,896.1964680371391
0.5,6,7,17,924.6964245226453
0.5,6,7,18,908.4038724587035
0.5,6,7,19,896.3288238029976
0.5,6,7,20,895.3255300650804
0.5,6,7,21,913.1889405306462
0.5,6,7,22,914.5788897269239
0.5,6,7,23,902.457513874901
0.5,6,7,24,899.5981782956391
0.5,6,7,25,907.6403284993232
0.5,6,7,26,916.7146141421053
0.5,6,7,27,906.7182917967235
0.5,6,7,28,905.510320046797
0.5,6,7,29,904.8309647443903
0.5,12,7,0,1018.0359046557605
0.5,12,7,1,991.936975611464
0.5,12,7,2,1018.4147927809028
0.5,12,7,3,1012.5110080226752
0.5,12,7,4,1035.547147805142
0.5,12,7,5,975.292336197772
0.5,12,7,6,999.9547969072165
0.5,12,7,7,1020.4280775135627
0.5,12,7,8,992.7585013673289
0.5,12,7,9,1000.1197569273155
0.5,12,7,10,1007.0514639825446
0.5,12,7,11,1005.5268249599554
0.5,12,7,12,991.6567419610661
0.5,12,7,13,1001.3659475254765
0.5,12,7,14,996.7199669309533
0.5,12,7,15,993.8464708511084
0.5,12,7,16,1003.2342080728257
0.5,12,7,17,1023.2631751272183
0.5,12,7,18,998.490619946682
0.5,12,7,19,988.7952902363114
0.5,12,7,20,989.1851360697211
0.5,12,7,21,1007.83025825828
0.5,12,7,22,1005.0927790926379
0.5,12,7,23,1007.4759162836351
0.5,12,7,24,993.9173954179431
0.5,12,7,25,1002.2916227593188
0.5,12,7,26,1016.70446359048
0.5,12,7,27,1005.4603711337396
0.5,12,7,28,1007.7347269563069
0.5,12,7,29,996.431372257444
