c,L,instance,realization,payoff
0.1,2,8,28,354.3442422171191
0.1,2,8,29,346.6925211182004
0.1,4,8,0,359.03798481227614
0.1,4,8,1,339.5163489013842
0.1,4,8,2,357.9970205234501
0.1,4,8,3,355.0769757598142
0.1,4,8,4,362.55897930562526
0.1,4,8,5,330.5508835422917
0.1,4,8,6,351.8451435993533
0.1,4,8,7,352.9434864364756
0.1,4,8,8,336.7454484697952
0.1,4,8,9,346.2841256220274
0.1,4,8,10,349.0585417656228
0.1,4,8,11,345.8324766331304
0.1,4,8,12,348.33588922131196
0.1,4,8,13,354.3290394409934
0.1,4,8,14,344.27558266802873
0.1,4,8,15,347.2454877544375
0.1,4,8,16,345.4804001611617
0.1,4,8,17,355.4357107821508
0.1,4,8,18,347.50113293604267
0.1,4,8,19,343.45188955130163
0.1,4,8,20,339.30094043246504
0.1,4,8,21,346.7799342958608
0.1,4,8,22,350.0085426647727
0.1,4,8,23,353.776317676255
0.1,4,8,24,345.9311309863255
0.1,4,8,25,352.52033575097204
0.1,4,8,26,352.0595307709344
0.1,4,8,27,358.06684393019924
0.1,4,8,28,354.8140375600144
0.1,4,8,29,346.7623164610957
0.1,6,8,0,359.03798481227614
0.1,6,8,1,339.5163489013842
0.1,6,8,2,357.9970205234501
0.1,6,8,3,355.0769757598142
0.1,6,8,4,362.55897930562526
0.1,6,8,5,330.5508835422917
0.1,6,8,6,351.8451435993533
0.1,6,8,7,352.9434864364756
0.1,6,8,8,336.7454484697952
0.1,6,8,9,346.2841256220274
0.1,6,8,10,349.0585417656228
0.1,6,8,11,345.8324766331304
0.1,6,8,12,348.33588922131196
0.1,6,8,13,354.3290394409934
0.1,6,8,14,344.27558266802873
0.1,6,8,15,347.2454877544375
0.1,6,8,16,345.4804001611617
0.1,6,8,17,355.4357107821508
0.1,6,8,18,347.50113293604267
0.1,6,8,19,343.45188955130163
0.1,6,8,20,339.30094043246504
0.1,6,8,21,346.7799342958608
0.1,6,8,22,350.0085426647727
0.1,6,8,23,353.776317676255
0.1,6,8,24,345.9311309863255
0.1,6,8,25,352.52033575097204
0.1,6,8,26,352.0595307709344
0.1,6,8,27,358.06684393019924
0.1,6,8,28,354.8140375600144
0.1,6,8,29,346.7623164610957
0.1,12,8,0,359.03798481227614
0.1,12,8,1,339.5163489013842
0.1,12,8,2,357.9970205234501
0.1,12,8,3,355.0769757598142
0.1,12,8,4,362.55897930562526
0.1,12,8,5,330.5508835422917
0.1,12,8,6,351.8451435993533
0.1,12,8,7,352.9434864364756
0.1,12,8,8,336.7454484697952
0.1,12,8,9,346.2841256220274
0.1,12,8,10,349.0585417656228
0.1,12,8,11,345.8324766331304
0.1,12,8,12,348.33588922131196
0.1,12,8,13,354.3290394409934
0.1,12,8,14,344.27558266802873
0.1,12,8,15,347.2454877544375
0.1,12,8,16,345.4804001611617
0.1,12,8,17,355.4357107821508
0.1,12,8,18,347.50113293604267
0.1,12,8,19,343.45188955130163
0.1,12,8,20,339.30094043246504
0.1,12,8,21,346.7799342958608
0.1,12,8,22,350.0085426647727
0.1,12,8,23,353.776317676255
0.1,12,8,24,345.9311309863255
0.1,12,8,25,352.52033575097204
0.1,12,8,26,352.0595307709344
0.1,12,8,27,358.06684393019924
0.1,12,8,28,354.8140375600144
0.1,12,8,29,346.7623164610957
0.2,0,8,0,463.02519013221934
0.2,0,8,1,444.1473660214301
0.2,0,8,2,465.1646279720918
0.2,0,8,3,460.7275947959416
0.2,0,8,4,470.12303598399023
0.2,0,8,5,436.37057550365773
0.2,0,8,6,454.983425652752
0.2,0,8,7,458.56671924416173
0.2,0,8,8,441.64816886379845
0.2,0,8,9,452.23996415241163
0.2,0,8,10,455.5024313597769
0.2,0,8,11,449.8819729968304
0.2,0,8,12,450.86965991393333
0.2,0,8,13,457.1231118962951
0.2,0,8,14,449.02323824612347
0.2,0,8,15,450.8520306451861
0.2,0,8,16,453.64576605581044
0.2,0,8,17,460.30685971244463
0.2,0,8,18,450.26193560453794
0.2,0,8,19,447.3597862192678
0.2,0,8,20,444.83495347858343
0.2,0,8,21,453.9286310120724
0.2,0,8,22,454.5296702498514
0.2,0,8,23,458.69425783494034
0.2,0,8,24,450.90192974039496
0.2,0,8,25,457.7824985259482
0.2,0,8,26,457.1379444736144
0.2,0,8,27,462.0263724498485
0.2,0,8,28,459.2899576395158
0.2,0,8,29,450.4539126681482
0.2,2,8,0,479.35081815233565
0.2,2,8,1,460.68354267953094
0.2,2,8,2,478.3292434613729
0.2,2,8,3,477.8128528039191
0.2,2,8,4,483.06009776659874
0.2,2,8,5,454.7127726150304
0.2,2,8,6,471.59397972115875
0.2,2,8,7,474.92715233208713
0.2,2,8,8,461.4370206673764
0.2,2,8,9,467.96314962292104
0.2,2,8,10,472.76918849669454
0.2,2,8,11,468.07559317668733
0.2,2,8,12,466.9808596170178
0.2,2,8,13,473.7822409992768
0.2,2,8,14,464.6794495062195
0.2,2,8,15,467.45867645392457
0.2,2,8,16,467.9471954393271
0.2,2,8,17,476.1559085449445
0.2,2,8,18,466.8050635886925
0.2,2,8,19,462.518075161727
0.2,2,8,20,459.5988816584393
0.2,2,8,21,471.3328491266158
0.2,2,8,22,473.9847972106392
0.2,2,8,23,476.0798546114989
0.2,2,8,24,465.68799312420475
0.2,2,8,25,473.7127413337874
0.2,2,8,26,472.47391490378106
0.2,2,8,27,478.9503682429388
0.2,2,8,28,475.14512917236897
0.2,2,8,29,468.83560146402374
0.2,4,8,0,482.14211741481
0.2,4,8,1,462.64108026282184
0.2,4,8,2,481.0026207462699
0.2,4,8,3,479.8551039160855
0.2,4,8,4,485.66137575620013
0.2,4,8,5,458.2234268132082
0.2,4,8,6,473.1581722803138
0.2,4,8,7,477.57200406605455
0.2,4,8,8,464.45433029606227
0.2,4,8,9,471.85494688034026
0.2,4,8,10,475.34993298521533
0.2,4,8,11,470.3507785145225
0.2,4,8,12,468.8981699158478
0.2,4,8,13,476.433633611981
0.2,4,8,14,465.6372483848749
0.2,4,8,15,470.48162498655466
0.2,4,8,16,470.9914722208364
0.2,4,8,17,479.39466276372553
0.2,4,8,18,469.2336838514145
0.2,4,8,19,464.83528692504547
0.2,4,8,20,461.1292981558616
0.2,4,8,21,473.75665656116496
0.2,4,8,22,475.97639062469347
0.2,4,8,23,479.0495645917228
0.2,4,8,24,469.8985533537073
0.2,4,8,25,477.0186855338369
0.2,4,8,26,475.70935175434124
0.2,4,8,27,481.4032388483431
0.2,4,8,28,477.674514094855
0.2,4,8,29,470.3996753191932
0.2,6,8,0,483.98177413617873
0.2,6,8,1,463.82659485606854
0.2,6,8,2,481.72797632823773
0.2,6,8,3,480.65920083459037
0.2,6,8,4,486.519834522623
0.2,6,8,5,459.70973658141554
0.2,6,8,6,474.0973189592127
0.2,6,8,7,478.2583138342619
0.2,6,8,8,465.2189595392905
0.2,6,8,9,472.87261489456324
0.2,6,8,10,476.43624275342273
0.2,6,8,11,471.7072826156005
0.2,6,8,12,470.3844796840551
0.2,6,8,13,476.71994338018834
0.2,6,8,14,467.3956562163868
0.2,6,8,15,471.167934754762
0.2,6,8,16,472.22281873721545
0.2,6,8,17,480.4809725319329
0.2,6,8,18,470.26544132262933
0.2,6,8,19,465.43361283467453
0.2,6,8,20,462.6156079240689
0.2,6,8,21,474.40888753547443
0.2,6,8,22,476.97643178126793
0.2,6,8,23,480.5358743599302
0.2,6,8,24,471.35175517433606
0.2,6,8,25,478.3375449735487
0.2,6,8,26,476.95686159060455
0.2,6,8,27,482.8895486165505
0.2,6,8,28,478.76082386306234
0.2,6,8,29,471.8759859704621
0.2,12,8,0,483.98177413617873
0.2,12,8,1,463.82659485606854
0.2,12,8,2,481.72797632823773
0.2,12,8,3,480.65920083459037
0.2,12,8,4,486.519834522623
0.2,12,8,5,459.70973658141554
0.2,12,8,6,474.0973189592127
0.2,12,8,7,478.2583138342619
0.2,12,8,8,465.2189595392905
0.2,12,8,9,472.87261489456324
0.2,12,8,10,476.43624275342273
0.2,12,8,11,471.7072826156005
0.2,12,8,12,470.3844796840551
0.2,12,8,13,476.71994338018834
0.2,12,8,14,467.3956562163868
0.2,12,8,15,471.167934754762
0.2,12,8,16,472.22281873721545
0.2,12,8,17,480.4809725319329
0.2,12,8,18,470.26544132262933
0.2,12,8,19,465.43361283467453
0.2,12,8,20,462.6156079240689
0.2,12,8,21,474.40888753547443
0.2,12,8,22,476.97643178126793
0.2,12,8,23,480.5358743599302
0.2,12,8,24,471.35175517433606
0.2,12,8,25,478.3375449735487
0.2,12,8,26,476.95686159060455
0.2,12,8,27,482.8895486165505
0.2,12,8,28,478.76082386306234
0.2,12,8,29,471.8759859704621
0.3,0,8,0,579.0787432778912
0.3,0,8,1,562.4647820641441
0.3,0,8,2,584.4007560609568
0.3,0,8,3,580.7047196787271
0.3,0,8,4,589.8667641516979
0.3,0,8,5,556.4294478858749
0.3,0,8,6,574.2334901567526
0.3,0,8,7,579.1167995923171
0.3,0,8,8,563.3234726926737
0.3,0,8,9,571.878278551066
0.3,0,8,10,575.8756679289119
0.3,0,8,11,570.0977618969791
0.3,0,8,12,568.9631353032044
0.3,0,8,13,573.7084561210522
0.3,0,8,14,568.1737555379037
0.3,0,8,15,570.6436454380015
0.3,0,8,16,573.3009964467981
0.3,0,8,17,578.1295637285172
0.3,0,8,18,570.3209479277818
0.3,0,8,19,564.7857049100809
0.3,0,8,20,563.4543946616767
0.3,0,8,21,573.3303457170473
0.3,0,8,22,575.1086689605542
0.3,0,8,23,577.1824735776729
0.3,0,8,24,570.9369062381694
0.3,0,8,25,575.6499335868493
0.3,0,8,26,576.6205535776692
0.3,0,8,27,581.0386946144242
0.3,0,8,28,576.3296277660015
0.3,0,8,29,568.3972522194642
0.3,2,8,0,604.4269518539537
0.3,2,8,1,590.2792285522075
0.3,2,8,2,608.3272175745653
0.3,2,8,3,611.6023669640444
0.3,2,8,4,613.890300258826
0.3,2,8,5,587.4387834452866
0.3,2,8,6,603.8874658708332
0.3,2,8,7,606.9014144843759
0.3,2,8,8,594.7197777687261
0.3,2,8,9,601.2651742138721
0.3,2,8,10,598.4217781588025
0.3,2,8,11,603.0128891583727
0.3,2,8,12,594.788030824332
0.3,2,8,13,598.3962505804172
0.3,2,8,14,594.8696337979827
0.3,2,8,15,598.311095186994
0.3,2,8,16,596.9473501250261
0.3,2,8,17,603.6599034207097
0.3,2,8,18,598.4311379976823
0.3,2,8,19,590.2798896449976
0.3,2,8,20,590.6613341188196
0.3,2,8,21,601.6768853653721
0.3,2,8,22,608.3422112972925
0.3,2,8,23,606.6223378506941
0.3,2,8,24,595.912531106168
0.3,2,8,25,598.9020380599802
0.3,2,8,26,605.9884754315519
0.3,2,8,27,608.009388452537
0.3,2,8,28,601.730356284351
0.3,2,8,29,596.3981995864583
0.3,4,8,0,616.7995621750015
0.3,4,8,1,599.6835980225263
0.3,4,8,2,616.519084336932
0.3,4,8,3,620.4530574624165
0.3,4,8,4,621.3806081729044
0.3,4,8,5,599.1849770411586
0.3,4,8,6,614.4733889026486
0.3,4,8,7,615.2792151160519
0.3,4,8,8,605.6569746063542
0.3,4,8,9,613.6056957287349
0.3,4,8,10,615.9067323483193
0.3,4,8,11,612.5620842982873
0.3,4,8,12,601.1418137054058
0.3,4,8,13,610.9784518476231
0.3,4,8,14,604.1988369740386
0.3,4,8,15,606.8851846766798
0.3,4,8,16,608.2530349551856
0.3,4,8,17,613.7815817204081
0.3,4,8,18,603.5483225959503
0.3,4,8,19,600.0493076149329
0.3,4,8,20,600.831983826472
0.3,4,8,21,615.7547322048288
0.3,4,8,22,614.2567596688057
0.3,4,8,23,616.8903468676725
0.3,4,8,24,608.7681102745788
0.3,4,8,25,612.4804814254948
0.3,4,8,26,615.4496173678501
0.3,4,8,27,619.5409789750411
0.3,4,8,28,611.80989618938
0.3,4,8,29,608.8620633484954
0.3,6,8,0,623.2609827650349
0.3,6,8,1,604.2111168470267
0.3,6,8,2,621.356168733166
0.3,6,8,3,624.7911077978349
0.3,6,8,4,627.0822699386549
0.3,6,8,5,607.9695109017275
0.3,6,8,6,619.3175814094379
0.3,6,8,7,622.8877668013588
0.3,6,8,8,613.1607362834775
0.3,6,8,9,621.1421069576194
0.3,6,8,10,618.7229164767705
0.3,6,8,11,617.9340798894677
0.3,6,8,12,609.3326203898271
0.3,6,8,13,614.3664824404091
0.3,6,8,14,610.4068627043739
0.3,6,8,15,612.2505060539504
0.3,6,8,16,615.2277810999658
0.3,6,8,17,620.839313499517
0.3,6,8,18,610.249032612574
0.3,6,8,19,603.3782259156592
0.3,6,8,20,605.8697199426409
0.3,6,8,21,622.4827019284166
0.3,6,8,22,617.8506249084842
0.3,6,8,23,623.7070226902098
0.3,6,8,24,612.9235434533454
0.3,6,8,25,616.0471386118282
0.3,6,8,26,620.3705756237073
0.3,6,8,27,625.6208113583673
0.3,6,8,28,615.5631873884214
0.3,6,8,29,614.6709287153176
0.3,12,8,0,628.6269316190225
0.3,12,8,1,608.9431933019537
0.3,12,8,2,626.1889991160226
0.3,12,8,3,629.9105523957658
0.3,12,8,4,630.890801282946
0.3,12,8,5,613.4839493701609
0.3,12,8,6,624.0462669688999
0.3,12,8,7,627.5694015070476
0.3,12,8,8,617.713661992223
0.3,12,8,9,626.2126370244209
0.3,12,8,10,624.0434908090123
0.3,12,8,11,621.3255664964224
0.3,12,8,12,614.617036085058
0.3,12,8,13,620.7143869299381
0.3,12,8,14,615.3510762330054
0.3,12,8,15,616.9346811711234
0.3,12,8,16,621.1477001661401
0.3,12,8,17,625.5486645073311
0.3,12,8,18,615.2899621365627
0.3,12,8,19,608.6373696308319
0.3,12,8,20,612.0868910784427
0.3,12,8,21,626.286846932589
0.3,12,8,22,623.2515073432442
0.3,12,8,23,627.6210179392467
0.3,12,8,24,618.70572996393
0.3,12,8,25,621.8676389198897
0.3,12,8,26,625.1740618529647
0.3,12,8,27,630.1484068602028
0.3,12,8,28,621.1438082808767
0.3,12,8,29,621.3337382722922
0.4,0,8,0,701.4887575622719
0.4,0,8,1,686.6424522512834
0.4,0,8,2,709.7617516456096
0.4,0,8,3,707.013638498126
0.4,0,8,4,716.486792786357
0.4,0,8,5,682.9843386831974
0.4,0,8,6,700.4244770123461
0.4,0,8,7,704.5734696896773
0.4,0,8,8,690.0194548527629
0.4,0,8,9,697.6626573925789
0.4,0,8,10,702.7053849569882
0.4,0,8,11,696.9760505434565
0.4,0,8,12,692.5546902604606
0.4,0,8,13,697.4095916167357
0.4,0,8,14,693.6032960358391
0.4,0,8,15,696.866895670209
0.4,0,8,16,697.9101974798924
0.4,0,8,17,701.5671406824536
0.4,0,8,18,696.3651193178416
0.4,0,8,19,690.2747843178327
0.4,0,8,20,688.7693219989358
0.4,0,8,21,698.8557042043151
0.4,0,8,22,701.4613142399085
0.4,0,8,23,701.8639533300525
0.4,0,8,24,696.2715311275381
0.4,0,8,25,700.7046531360934
0.4,0,8,26,702.5183952876253
0.4,0,8,27,705.9690846789858
0.4,0,8,28,700.2445218241512
0.4,0,8,29,694.0512357261855
0.4,2,8,0,738.1113195486901
0.4,2,8,1,729.2185430554375
0.4,2,8,2,742.1053717350594
0.4,2,8,3,745.1916726785082
0.4,2,8,4,748.5762551433495
0.4,2,8,5,723.6541662965544
0.4,2,8,6,738.6026625057198
0.4,2,8,7,743.797524316909
0.4,2,8,8,733.8560146360048
0.4,2,8,9,740.9491286352813
0.4,2,8,10,734.8588544655967
0.4,2,8,11,739.0189531857209
0.4,2,8,12,723.992957954695
0.4,2,8,13,733.6459831978835
0.4,2,8,14,730.0853591084029
0.4,2,8,15,734.2784098652351
0.4,2,8,16,732.6583414115
0.4,2,8,17,739.5926090877474
0.4,2,8,18,731.5644820049283
0.4,2,8,19,724.8070319587778
0.4,2,8,20,729.4808501252066
0.4,2,8,21,739.8424370741654
0.4,2,8,22,741.3612951741695
0.4,2,8,23,741.9321631118567
0.4,2,8,24,730.5565222159734
0.4,2,8,25,736.3092103396706
0.4,2,8,26,743.3563375403203
0.4,2,8,27,744.7721403056808
0.4,2,8,28,737.232583776144
0.4,2,8,29,730.2479782628054
0.4,4,8,0,747.4827475258919
0.4,4,8,1,733.4867207385569
0.4,4,8,2,747.2156435430942
0.4,4,8,3,752.2484397998505
0.4,4,8,4,752.9066126768458
0.4,4,8,5,728.0991402773072
0.4,4,8,6,745.5948960782299
0.4,4,8,7,750.1381675344135
0.4,4,8,8,738.8257462966659
0.4,4,8,9,750.5077950896792
0.4,4,8,10,742.3233468562446
0.4,4,8,11,748.8019186277888
0.4,4,8,12,731.3620980988914
0.4,4,8,13,740.9895733154335
0.4,4,8,14,736.7547269569607
0.4,4,8,15,736.4860554454128
0.4,4,8,16,743.538516320162
0.4,4,8,17,747.3852700542834
0.4,4,8,18,735.1162024266225
0.4,4,8,19,726.8697851798365
0.4,4,8,20,727.6134776746576
0.4,4,8,21,750.9713260809563
0.4,4,8,22,745.243454148488
0.4,4,8,23,749.1644061398699
0.4,4,8,24,740.5854078328437
0.4,4,8,25,745.6703547227621
0.4,4,8,26,744.8848016137665
0.4,4,8,27,749.7325330678975
0.4,4,8,28,740.1157788262037
0.4,4,8,29,741.1184353522948
0.4,6,8,0,750.1153440611928
0.4,6,8,1,737.3912953583391
0.4,6,8,2,750.7930268290686
0.4,6,8,3,752.8956926236325
0.4,6,8,4,757.5177408987176
0.4,6,8,5,733.3013861437012
0.4,6,8,6,746.6403369556949
0.4,6,8,7,758.999112116629
0.4,6,8,8,741.4148075863552
0.4,6,8,9,754.6194540906754
0.4,6,8,10,744.469283436537
0.4,6,8,11,755.256705849639
0.4,6,8,12,738.1562349980433
0.4,6,8,13,742.6728287176763
0.4,6,8,14,738.5449092937574
0.4,6,8,15,742.4910756485411
0.4,6,8,16,748.3573531583058
0.4,6,8,17,748.7485512293304
0.4,6,8,18,739.2543999442651
0.4,6,8,19,730.753799984974
0.4,6,8,20,731.7151273237735
0.4,6,8,21,757.3414794500063
0.4,6,8,22,750.8265190466041
0.4,6,8,23,757.2851587382729
0.4,6,8,24,740.415791050377
0.4,6,8,25,751.2471028287171
0.4,6,8,26,749.2183119069125
0.4,6,8,27,749.5200608788892
0.4,6,8,28,747.8337202217524
0.4,6,8,29,744.9060352888981
0.4,12,8,0,803.6837297050428
0.4,12,8,1,800.2058587100937
0.4,12,8,2,800.6301738294148
0.4,12,8,3,802.0602418049216
0.4,12,8,4,802.1455069956313
0.4,12,8,5,801.6295708538439
0.4,12,8,6,801.774160124307
0.4,12,8,7,804.0883360311615
0.4,12,8,8,799.7926863060128
0.4,12,8,9,801.6110036629071
0.4,12,8,10,799.2279872746763
0.4,12,8,11,800.8010949884601
0.4,12,8,12,799.6883264960757
0.4,12,8,13,800.4927499421237
0.4,12,8,14,801.6104613823636
0.4,12,8,15,800.2896975096595
0.4,12,8,16,802.3880800612042
0.4,12,8,17,800.8224318537355
0.4,12,8,18,799.4924604804075
0.4,12,8,19,800.7724308416115
0.4,12,8,20,800.7926916346933
0.4,12,8,21,801.7823214396057
0.4,12,8,22,802.7778937768858
0.4,12,8,23,801.5699238441525
0.4,12,8,24,801.442872592646
0.4,12,8,25,801.1803033699653
0.4,12,8,26,802.1449876337631
0.4,12,8,27,800.6473829921813
0.4,12,8,28,800.3349053360278
0.4,12,8,29,800.9057134864904
0.5,0,8,0,828.2079130654475
0.5,0,8,1,815.4702455414592
0.5,0,8,2,837.312328400704
0.5,0,8,3,835.7517058650212
0.5,0,8,4,845.5027572182589
0.5,0,8,5,811.9974259667548
0.5,0,8,6,829.5364349750619
0.5,0,8,7,833.5579449266415
0.5,0,8,8,820.0276614339365
0.5,0,8,9,827.7168389485763
0.5,0,8,10,830.136506941703
0.5,0,8,11,826.5986503147428
0.5,0,8,12,819.4592411473598
0.5,0,8,13,826.1506109459104
0.5,0,8,14,820.9838284011242
0.5,0,8,15,825.5047175615458
0.5,0,8,16,824.6114354463236
0.5,0,8,17,828.7356389470929
0.5,0,8,18,825.6149337069411
0.5,0,8,19,818.6723230824389
0.5,0,8,20,817.2462279575454
0.5,0,8,21,830.0176053886731
0.5,0,8,22,829.4950788282893
0.5,0,8,23,830.5145247308519
0.5,0,8,24,823.9417101319249
0.5,0,8,25,827.9834534716932
0.5,0,8,26,831.8744118546189
0.5,0,8,27,834.9480589803417
0.5,0,8,28,828.0248107156608
0.5,0,8,29,822.7868603646144
0.5,2,8,0,866.1525248752732
0.5,2,8,1,854.8005172481792
0.5,2,8,2,864.8676039504837
0.5,2,8,3,877.0484406614612
0.5,2,8,4,876.9254539605442
0.5,2,8,5,852.9427016332443
0.5,2,8,6,866.4248940668756
0.5,2,8,7,873.209969922231
0.5,2,8,8,863.1577842877848
0.5,2,8,9,870.2992213994523
0.5,2,8,10,862.9434982260691
0.5,2,8,11,868.7984683604238
0.5,2,8,12,851.1374146622786
0.5,2,8,13,863.0445214526387
0.5,2,8,14,860.2749237085827
0.5,2,8,15,863.6959442836442
0.5,2,8,16,862.6277906523269
0.5,2,8,17,868.5335534342878
0.5,2,8,18,861.2565664004883
0.5,2,8,19,854.0242409794466
0.5,2,8,20,859.6111163770377
0.5,2,8,21,865.9347437876611
0.5,2,8,22,870.6149278818348
0.5,2,8,23,872.5718906557549
0.5,2,8,24,857.3541213667834
0.5,2,8,25,864.4932957697379
0.5,2,8,26,872.6670539223228
0.5,2,8,27,869.7361497651382
0.5,2,8,28,865.0946674535214
0.5,2,8,29,857.763036853084
0.5,4,8,0,873.5034427290979
0.5,4,8,1,863.2606988158648
0.5,4,8,2,873.1979323424915
0.5,4,8,3,883.1854653557945
0.5,4,8,4,876.3350152681128
0.5,4,8,5,858.981944036628
0.5,4,8,6,869.5378102127055
0.5,4,8,7,880.8230157453589
0.5,4,8,8,863.9404298410003
0.5,4,8,9,878.6180238339188
0.5,4,8,10,866.3967833112292
0.5,4,8,11,875.4567429518708
0.5,4,8,12,861.1698226618445
0.5,4,8,13,872.5235909018606
0.5,4,8,14,866.5689526877586
0.5,4,8,15,866.2311018113064
0.5,4,8,16,873.0142377872794
0.5,4,8,17,874.506304630342
0.5,4,8,18,865.0664419856607
0.5,4,8,19,856.6164711755532
0.5,4,8,20,852.3366465778515
0.5,4,8,21,879.2661775793691
0.5,4,8,22,875.3115208993283
0.5,4,8,23,881.3000291569836
0.5,4,8,24,865.6791713694306
0.5,4,8,25,872.8157648544064
0.5,4,8,26,873.0690003154006
0.5,4,8,27,873.5885179920758
0.5,4,8,28,870.1338253218707
0.5,4,8,29,870.4440266185385
0.5,6,8,0,875.1828986177836
0.5,6,8,1,863.3426838836074
0.5,6,8,2,870.8107511873988
0.5,6,8,3,888.2373462492096
0.5,6,8,4,887.3373732019996
0.5,6,8,5,851.9052644370222
0.5,6,8,6,872.6696229285129
0.5,6,8,7,890.462544130896
0.5,6,8,8,866.0355177442322
0.5,6,8,9,880.6869543846271
0.5,6,8,10,870.7147510248409
0.5,6,8,11,880.9253923255404
0.5,6,8,12,864.4271137222985
0.5,6,8,13,873.0048685186771
0.5,6,8,14,864.5993826045416
0.5,6,8,15,870.0744102048387
0.5,6,8,16,875.7087291083673
0.5,6,8,17,878.6839352421339
0.5,6,8,18,866.6851274033642
0.5,6,8,19,860.970065614357
0.5,6,8,20,857.6786491640103
0.5,6,8,21,880.8933677980682
0.5,6,8,22,880.2000432085546
0.5,6,8,23,877.9996112961804
0.5,6,8,24,865.5260131747463
0.5,6,8,25,876.118974636618
0.5,6,8,26,876.9134297001776
0.5,6,8,27,873.0784647299536
0.5,6,8,28,872.2558004124431
0.5,6,8,29,876.7433390441539
0.5,12,8,0,1011.7395006446585
0.5,12,8,1,985.640571600362
0.5,12,8,2,1012.1183887698007
0.5,12,8,3,1006.2146040115732
0.5,12,8,4,1029.2507437940399
0.5,12,8,5,968.99593218667
0.5,12,8,6,993.6583928961145
0.5,12,8,7,1014.1316735024607
0.5,12,8,8,986.4620973562269
0.5,12,8,9,993.8233529162135
0.5,12,8,10,1000.7550599714426
0.5,12,8,11,999.2304209488534
0.5,12,8,12,985.3603379499641
0.5,12,8,13,995.0695435143745
0.5,12,8,14,990.4235629198513
0.5,12,8,15,987.5500668400064
0.5,12,8,16,996.9378040617237
0.5,12,8,17,1016.9667711161163
0.5,12,8,18,992.19421593558
0.5,12,8,19,982.4988862252094
0.5,12,8,20,982.8887320586191
0.5,12,8,21,1001.5338542471779
0.5,12,8,22,998.7963750815359
0.5,12,8,23,1001.1795122725331
0.5,12,8,24,987.6209914068411
0.5,12,8,25,995.9952187482168
0.5,12,8,26,1010.408059579378
0.5,12,8,27,999.1639671226376
0.5,12,8,28,1001.4383229452048
0.5,12,8,29,990.1349682463419
