c,L,instance,realization,payoff
0.2,2,3,6,481.84838154984675
0.2,2,3,7,485.78336403409685
0.2,2,3,8,470.8240772606269
0.2,2,3,9,475.55913664166866
0.2,2,3,10,478.25536183302637
0.2,2,3,11,477.3841443158639
0.2,2,3,12,481.17754333603835
0.2,2,3,13,480.3949225855384
0.2,2,3,14,473.41622750577415
0.2,2,3,15,477.52534559822436
0.2,2,3,16,477.3549081862761
0.2,2,3,17,489.4564192913963
0.2,2,3,18,480.29471662168703
0.2,2,3,19,471.25472866874156
0.2,2,3,20,470.7673944256973
0.2,2,3,21,481.7301644264767
0.2,2,3,22,480.8204040082535
0.2,2,3,23,486.10822418692766
0.2,2,3,24,477.47967943637434
0.2,2,3,25,478.72751737950523
0.2,2,3,26,476.85731283701466
0.2,2,3,27,486.33196393982803
0.2,2,3,28,480.25017128278455
0.2,2,3,29,475.71530949031717
0.2,4,3,0,494.12880763348545
0.2,4,3,1,468.0305251844352
0.2,4,3,2,486.24265512703914
0.2,4,3,3,479.49911208559877
0.2,4,3,4,494.09462335347274
0.2,4,3,5,466.9703109573775
0.2,4,3,6,483.2144327987923
0.2,4,3,7,488.6662436009541
0.2,4,3,8,472.3177066462879
0.2,4,3,9,476.8355115205386
0.2,4,3,10,480.5076228452906
0.2,4,3,11,479.1783693627989
0.2,4,3,12,484.795800181727
0.2,4,3,13,482.6560406165847
0.2,4,3,14,475.7214598945139
0.2,4,3,15,479.9051189297302
0.2,4,3,16,479.58584541730403
0.2,4,3,17,490.5600108627507
0.2,4,3,18,481.14695878395787
0.2,4,3,19,474.25511877448736
0.2,4,3,20,471.6459549765557
0.2,4,3,21,483.54010228495184
0.2,4,3,22,483.6086240702962
0.2,4,3,23,487.8939265773733
0.2,4,3,24,479.29682485268245
0.2,4,3,25,480.5745986114809
0.2,4,3,26,479.27346681479565
0.2,4,3,27,488.718124530267
0.2,4,3,28,481.5294281784099
0.2,4,3,29,477.9468711326511
0.2,6,3,0,494.6685628328016
0.2,6,3,1,468.37675537103667
0.2,6,3,2,486.48420447397143
0.2,6,3,3,480.14066143253103
0.2,6,3,4,494.73617270040495
0.2,6,3,5,467.21186030430965
0.2,6,3,6,483.05598214572456
0.2,6,3,7,489.5939399586914
0.2,6,3,8,472.48956218774913
0.2,6,3,9,477.87706086747085
0.2,6,3,10,480.7491721922229
0.2,6,3,11,479.4342024751121
0.2,6,3,12,485.45071027867345
0.2,6,3,13,483.18872148582614
0.2,6,3,14,476.54798388152983
0.2,6,3,15,480.17780243620723
0.2,6,3,16,479.7384592290439
0.2,6,3,17,490.80156020968286
0.2,6,3,18,481.38850813089005
0.2,6,3,19,474.4966681214196
0.2,6,3,20,471.88750432348786
0.2,6,3,21,484.14614252579213
0.2,6,3,22,484.35812983453843
0.2,6,3,23,488.26578017178963
0.2,6,3,24,479.93417092725724
0.2,6,3,25,481.2161479584131
0.2,6,3,26,479.9859612442789
0.2,6,3,27,488.5596738771992
0.2,6,3,28,482.5709775253421
0.2,6,3,29,478.5884204795833
0.2,12,3,0,494.8835783728231
0.2,12,3,1,468.42717355504203
0.2,12,3,2,486.6157780156964
0.2,12,3,3,479.9556769725524
0.2,12,3,4,494.5511882404264
0.2,12,3,5,467.4268758443311
0.2,12,3,6,482.8709976857459
0.2,12,3,7,489.40895549871277
0.2,12,3,8,472.45747304422093
0.2,12,3,9,477.6920764074923
0.2,12,3,10,480.56418773224425
0.2,12,3,11,479.2492180151336
0.2,12,3,12,485.6331790460538
0.2,12,3,13,483.11239994397545
0.2,12,3,14,476.7629994215513
0.2,12,3,15,480.1417958787712
0.2,12,3,16,479.55347476906536
0.2,12,3,17,490.61657574970434
0.2,12,3,18,481.6035236709115
0.2,12,3,19,474.31168366144095
0.2,12,3,20,472.1025198635093
0.2,12,3,21,483.9611580658136
0.2,12,3,22,484.5731453745599
0.2,12,3,23,488.0807957118111
0.2,12,3,24,480.1112062719949
0.2,12,3,25,481.0311634984346
0.2,12,3,26,480.20097678430034
0.2,12,3,27,488.3746894172207
0.2,12,3,28,482.38599306536355
0.2,12,3,29,478.80343601960476
0.3,0,3,0,604.9350143105969
0.3,0,3,1,576.7454325748383
0.3,0,3,2,599.5299672720057
0.3,0,3,3,592.0294180533916
0.3,0,3,4,603.0653334146177
0.3,0,3,5,576.6367179956875
0.3,0,3,6,591.6908880565284
0.3,0,3,7,600.0022810389297
0.3,0,3,8,584.8450575022614
0.3,0,3,9,588.6432477130037
0.3,0,3,10,587.3572420904148
0.3,0,3,11,586.4307803657002
0.3,0,3,12,594.3666493532379
0.3,0,3,13,589.9397211906963
0.3,0,3,14,586.1117001000114
0.3,0,3,15,586.8360512880473
0.3,0,3,16,591.180680578036
0.3,0,3,17,601.2831123619269
0.3,0,3,18,591.4496743814235
0.3,0,3,19,581.2179103997643
0.3,0,3,20,577.9949760944743
0.3,0,3,21,591.7278866770957
0.3,0,3,22,593.1822286244205
0.3,0,3,23,598.3977995772586
0.3,0,3,24,587.8120276596609
0.3,0,3,25,590.7969683627944
0.3,0,3,26,589.3885012681661
0.3,0,3,27,600.2037832742691
0.3,0,3,28,596.5960924867258
0.3,0,3,29,587.491095022645
0.3,2,3,0,626.594119532245
0.3,2,3,1,597.8964350292825
0.3,2,3,2,617.5243119406739
0.3,2,3,3,608.996254496648
0.3,2,3,4,623.0105119286613
0.3,2,3,5,599.4116040815795
0.3,2,3,6,612.4216138794121
0.3,2,3,7,617.7987669870429
0.3,2,3,8,604.7045007534937
0.3,2,3,9,611.0195080887456
0.3,2,3,10,614.2583516061052
0.3,2,3,11,610.5440240251666
0.3,2,3,12,614.3715439254896
0.3,2,3,13,612.9469909939078
0.3,2,3,14,610.1180637868993
0.3,2,3,15,611.4034755443695
0.3,2,3,16,613.3368161070136
0.3,2,3,17,621.5997776191481
0.3,2,3,18,613.619132552733
0.3,2,3,19,599.5383027932164
0.3,2,3,20,602.9474255532522
0.3,2,3,21,617.257484019558
0.3,2,3,22,616.6735619418303
0.3,2,3,23,615.6575992901353
0.3,2,3,24,611.5376829098747
0.3,2,3,25,607.1378651720514
0.3,2,3,26,608.1714713330313
0.3,2,3,27,618.9649205015389
0.3,2,3,28,608.7735988637849
0.3,2,3,29,609.663472200294
0.3,4,3,0,631.7357269643305
0.3,4,3,1,600.8485581542539
0.3,4,3,2,620.0989588909144
0.3,4,3,3,616.2394456893458
0.3,4,3,4,625.0314482674235
0.3,4,3,5,606.2559776126061
0.3,4,3,6,614.387906166558
0.3,4,3,7,624.9571613797035
0.3,4,3,8,609.1834213942395
0.3,4,3,9,613.2056826764053
0.3,4,3,10,618.3554330833092
0.3,4,3,11,616.0515622973155
0.3,4,3,12,621.0759877605922
0.3,4,3,13,616.6583163310868
0.3,4,3,14,613.4222270932803
0.3,4,3,15,615.6533778260982
0.3,4,3,16,617.124739969893
0.3,4,3,17,622.126409950848
0.3,4,3,18,616.78366152988
0.3,4,3,19,604.2014210327623
0.3,4,3,20,606.9652997697895
0.3,4,3,21,621.3420909301316
0.3,4,3,22,623.6338192732114
0.3,4,3,23,621.3667365899225
0.3,4,3,24,618.3149903063872
0.3,4,3,25,614.1055136902964
0.3,4,3,26,610.5268298372766
0.3,4,3,27,625.5029496965681
0.3,4,3,28,615.311592810493
0.3,4,3,29,615.6472774215808
0.3,6,3,0,632.9144600262284
0.3,6,3,1,606.024097269358
0.3,6,3,2,624.3560669802864
0.3,6,3,3,622.4153947743024
0.3,6,3,4,630.5873660794952
0.3,6,3,5,612.6974755340311
0.3,6,3,6,619.9001789198797
0.3,6,3,7,630.1793016823301
0.3,6,3,8,618.165976327771
0.3,6,3,9,621.1938785988566
0.3,6,3,10,621.9823079883713
0.3,6,3,11,619.2600307662403
0.3,6,3,12,627.8159684848185
0.3,6,3,13,622.3017132626821
0.3,6,3,14,620.2360700711455
0.3,6,3,15,622.4485147291134
0.3,6,3,16,620.0925488895082
0.3,6,3,17,624.6687330525851
0.3,6,3,18,620.0285175580108
0.3,6,3,19,608.6597762692866
0.3,6,3,20,613.7615401748062
0.3,6,3,21,626.3868855009846
0.3,6,3,22,630.2331331793512
0.3,6,3,23,626.2221477965936
0.3,6,3,24,625.9871876629195
0.3,6,3,25,619.4465185959289
0.3,6,3,26,616.8412891281607
0.3,6,3,27,627.185529757063
0.3,6,3,28,618.0811511122492
0.3,6,3,29,620.3020215653103
0.3,12,3,0,634.8029706324817
0.3,12,3,1,611.3395760630278
0.3,12,3,2,630.0562309073894
0.3,12,3,3,628.9418376073879
0.3,12,3,4,633.2349461378635
0.3,12,3,5,619.1060782673864
0.3,12,3,6,623.5848417741788
0.3,12,3,7,636.2157957550894
0.3,12,3,8,624.4427088162174
0.3,12,3,9,625.7952512920563
0.3,12,3,10,626.3167823331942
0.3,12,3,11,624.0839220531803
0.3,12,3,12,631.3765076643765
0.3,12,3,13,624.4398789676188
0.3,12,3,14,625.0004781510988
0.3,12,3,15,628.2658087924688
0.3,12,3,16,625.5223378429591
0.3,12,3,17,630.5519997471024
0.3,12,3,18,625.5347752070359
0.3,12,3,19,615.2063588926485
0.3,12,3,20,620.0346977386766
0.3,12,3,21,631.5294223386798
0.3,12,3,22,634.0019784024776
0.3,12,3,23,631.0075027705334
0.3,12,3,24,631.8714429976144
0.3,12,3,25,623.9421331183391
0.3,12,3,26,623.3241727456624
0.3,12,3,27,634.5192383666063
0.3,12,3,28,622.1729416077997
0.3,12,3,29,625.557242932427
0.4,0,3,0,733.362593807338
0.4,0,3,1,704.803646788496
0.4,0,3,2,728.7689800745196
0.4,0,3,3,720.4382327675726
0.4,0,3,4,732.0687648729925
0.4,0,3,5,704.813404416
0.4,0,3,6,719.4070054116607
0.4,0,3,7,728.2039692052242
0.4,0,3,8,712.3924448415362
0.4,0,3,9,716.0003210258142
0.4,0,3,10,714.8331723080636
0.4,0,3,11,715.6248705742105
0.4,0,3,12,722.6994338245604
0.4,0,3,13,717.0629788150572
0.4,0,3,14,716.170362407154
0.4,0,3,15,715.118179392414
0.4,0,3,16,719.1827269762
0.4,0,3,17,729.847612073384
0.4,0,3,18,719.7492592582537
0.4,0,3,19,707.4060742471816
0.4,0,3,20,707.0199503077989
0.4,0,3,21,720.1351186741542
0.4,0,3,22,723.6810276858746
0.4,0,3,23,726.9552840815605
0.4,0,3,24,714.6162410793165
0.4,0,3,25,718.5935489387796
0.4,0,3,26,717.0226262002994
0.4,0,3,27,728.2857692056556
0.4,0,3,28,722.9431056312618
0.4,0,3,29,714.9576876566135
0.4,2,3,0,749.7184476535797
0.4,2,3,1,727.8469049789263
0.4,2,3,2,749.9250706667285
0.4,2,3,3,736.9831170185694
0.4,2,3,4,749.2887324747185
0.4,2,3,5,724.804487650182
0.4,2,3,6,734.9106615763277
0.4,2,3,7,744.8745335988772
0.4,2,3,8,733.6365640380856
0.4,2,3,9,735.922210159311
0.4,2,3,10,741.5233612276274
0.4,2,3,11,741.8151686133008
0.4,2,3,12,745.7866904524016
0.4,2,3,13,741.5885469357804
0.4,2,3,14,739.0454673193581
0.4,2,3,15,741.5062605677683
0.4,2,3,16,740.4009517099386
0.4,2,3,17,748.5342901276749
0.4,2,3,18,738.9858913019773
0.4,2,3,19,727.5617501283991
0.4,2,3,20,735.1652663206587
0.4,2,3,21,741.3439368604932
0.4,2,3,22,745.6459521079144
0.4,2,3,23,746.0423971347489
0.4,2,3,24,736.8369603154372
0.4,2,3,25,731.6874602166863
0.4,2,3,26,736.8357477597041
0.4,2,3,27,745.9790269646504
0.4,2,3,28,737.9145860998905
0.4,2,3,29,737.2482609313706
0.4,4,3,0,761.1649043109915
0.4,4,3,1,733.6458907268792
0.4,4,3,2,757.1044248716601
0.4,4,3,3,747.0752512704476
0.4,4,3,4,758.4713248075266
0.4,4,3,5,744.3121511211332
0.4,4,3,6,742.6402944070468
0.4,4,3,7,754.1139690190432
0.4,4,3,8,744.0384011660525
0.4,4,3,9,747.7827507116658
0.4,4,3,10,748.8164550158715
0.4,4,3,11,746.9265539267642
0.4,4,3,12,756.4845830507106
0.4,4,3,13,750.7939578129199
0.4,4,3,14,745.8114176609515
0.4,4,3,15,752.7199234856294
0.4,4,3,16,747.5299508839655
0.4,4,3,17,755.8134872054372
0.4,4,3,18,745.5401961150417
0.4,4,3,19,731.3459435401933
0.4,4,3,20,738.1930158456289
0.4,4,3,21,753.9055233945876
0.4,4,3,22,753.097740575394
0.4,4,3,23,754.8493375093219
0.4,4,3,24,749.6067811924261
0.4,4,3,25,745.116999654455
0.4,4,3,26,746.6222241574926
0.4,4,3,27,754.0273890003209
0.4,4,3,28,740.4142476927514
0.4,4,3,29,746.8448672114896
0.4,6,3,0,770.5407725123944
0.4,6,3,1,748.8181183761224
0.4,6,3,2,771.5759654035683
0.4,6,3,3,761.9031555301106
0.4,6,3,4,768.608269271446
0.4,6,3,5,762.5715273706091
0.4,6,3,6,761.7478704148045
0.4,6,3,7,769.1845661606185
0.4,6,3,8,763.3696490418342
0.4,6,3,9,757.7302279823542
0.4,6,3,10,763.6234726952705
0.4,6,3,11,762.723520896347
0.4,6,3,12,772.2377956007479
0.4,6,3,13,761.4026814138113
0.4,6,3,14,764.6701091331527
0.4,6,3,15,770.976681672845
0.4,6,3,16,762.8728737472036
0.4,6,3,17,768.1964623103371
0.4,6,3,18,757.6392562261746
0.4,6,3,19,750.5847203030539
0.4,6,3,20,757.3616794310257
0.4,6,3,21,768.3059387368817
0.4,6,3,22,764.4507371813303
0.4,6,3,23,772.0396340294276
0.4,6,3,24,763.0400256707267
0.4,6,3,25,759.6841412254438
0.4,6,3,26,762.9481065033024
0.4,6,3,27,765.5007199352352
0.4,6,3,28,752.061457460662
0.4,6,3,29,758.7411687522666
0.4,12,3,0,799.3267335859833
0.4,12,3,1,797.1751353023438
0.4,12,3,2,802.387662110832
0.4,12,3,3,797.9651196952688
0.4,12,3,4,799.2620776834406
0.4,12,3,5,801.6703342213751
0.4,12,3,6,797.6250065601673
0.4,12,3,7,803.072427074475
0.4,12,3,8,799.5857984090037
0.4,12,3,9,802.0374441664258
0.4,12,3,10,800.6190513017307
0.4,12,3,11,798.45554240591
0.4,12,3,12,804.2334560025363
0.4,12,3,13,797.9280329929761
0.4,12,3,14,801.4959605020265
0.4,12,3,15,799.199740649512
0.4,12,3,16,799.2584569636647
0.4,12,3,17,805.4230804956155
0.4,12,3,18,799.0504171505678
0.4,12,3,19,797.9198804164666
0.4,12,3,20,801.7746219936921
0.4,12,3,21,800.1481160723963
0.4,12,3,22,803.8224505684861
0.4,12,3,23,800.2937787449448
0.4,12,3,24,797.01866148921
0.4,12,3,25,799.3923542626803
0.4,12,3,26,798.3018501265151
0.4,12,3,27,800.1716889538725
0.4,12,3,28,800.9055998819208
0.4,12,3,29,799.9099042550318
0.5,0,3,0,864.1820555619247
0.5,0,3,1,837.5394754049844
0.5,0,3,2,861.8659936760789
0.5,0,3,3,854.1166951288101
0.5,0,3,4,864.6748826214346
0.5,0,3,5,839.1814968236336
0.5,0,3,6,851.5914381946197
0.5,0,3,7,861.175219896506
0.5,0,3,8,846.1042942901081
0.5,0,3,9,849.4233216135115
0.5,0,3,10,848.043564896715
0.5,0,3,11,849.8658031808011
0.5,0,3,12,855.3385275511855
0.5,0,3,13,849.3700736246928
0.5,0,3,14,849.8549624099817
0.5,0,3,15,848.0424106498583
0.5,0,3,16,853.4022063397967
0.5,0,3,17,862.1714715893424
0.5,0,3,18,852.1726608280917
0.5,0,3,19,838.2183762145328
0.5,0,3,20,840.8733789395235
0.5,0,3,21,853.8119115718857
0.5,0,3,22,857.8436820555585
0.5,0,3,23,859.7652672921492
0.5,0,3,24,847.0052150095742
0.5,0,3,25,851.0479665988912
0.5,0,3,26,848.7796319459424
0.5,0,3,27,860.3553904939836
0.5,0,3,28,854.0194340479372
0.5,0,3,29,848.3006690292445
0.5,2,3,0,878.5885786790583
0.5,2,3,1,860.3798312717582
0.5,2,3,2,886.2573796511574
0.5,2,3,3,869.9918808391931
0.5,2,3,4,880.4246606956829
0.5,2,3,5,859.599256539149
0.5,2,3,6,869.0034370261216
0.5,2,3,7,879.2925847853694
0.5,2,3,8,869.3609082729996
0.5,2,3,9,870.8761590456356
0.5,2,3,10,874.2462109693686
0.5,2,3,11,878.7616156859766
0.5,2,3,12,878.903344056006
0.5,2,3,13,872.4037240323289
0.5,2,3,14,869.1499334815547
0.5,2,3,15,874.6749658500308
0.5,2,3,16,870.6674591671901
0.5,2,3,17,880.8022415632173
0.5,2,3,18,869.3825608827373
0.5,2,3,19,855.9818661251425
0.5,2,3,20,865.0827102313108
0.5,2,3,21,874.1356643966307
0.5,2,3,22,874.8592935765578
0.5,2,3,23,880.3777475540608
0.5,2,3,24,872.2224362227265
0.5,2,3,25,868.8523953639357
0.5,2,3,26,869.1172167333405
0.5,2,3,27,880.060919901614
0.5,2,3,28,871.6412393611066
0.5,2,3,29,867.2442859460123
0.5,4,3,0,890.2800096302992
0.5,4,3,1,865.8019947468504
0.5,4,3,2,891.8223649864374
0.5,4,3,3,886.3284484353819
0.5,4,3,4,891.9397465787983
0.5,4,3,5,879.870895615715
0.5,4,3,6,879.6580221525263
0.5,4,3,7,889.8793416055044
0.5,4,3,8,878.2235626821978
0.5,4,3,9,880.006755932841
0.5,4,3,10,887.896514165195
0.5,4,3,11,882.6966082229872
0.5,4,3,12,887.4107998700804
0.5,4,3,13,877.3941502592656
0.5,4,3,14,882.3604189388847
0.5,4,3,15,893.0632793522578
0.5,4,3,16,884.3965433102717
0.5,4,3,17,891.9942942239113
0.5,4,3,18,877.3341256732479
0.5,4,3,19,863.8376239089092
0.5,4,3,20,871.5804695614927
0.5,4,3,21,891.7817094413441
0.5,4,3,22,888.9401692938419
0.5,4,3,23,890.7758917561523
0.5,4,3,24,885.5210161591494
0.5,4,3,25,883.4756090208368
0.5,4,3,26,878.2995774620459
0.5,4,3,27,891.8138963630778
0.5,4,3,28,874.0954810999223
0.5,4,3,29,877.7590370955927
0.5,6,3,0,886.1442797387858
0.5,6,3,1,873.0256350195864
0.5,6,3,2,889.463065532969
0.5,6,3,3,882.5500119031251
0.5,6,3,4,886.0399273273372
0.5,6,3,5,882.975435315687
0.5,6,3,6,878.8079253621281
0.5,6,3,7,885.7109234577558
0.5,6,3,8,884.345683366784
0.5,6,3,9,876.2754366981608
0.5,6,3,10,881.2822378663775
0.5,6,3,11,885.9783437476822
0.5,6,3,12,889.8563251019907
0.5,6,3,13,877.5614861425499
0.5,6,3,14,887.2281314371126
0.5,6,3,15,889.9199672857612
0.5,6,3,16,878.2233591421623
0.5,6,3,17,889.7477990614341
0.5,6,3,18,878.1312366063632
0.5,6,3,19,868.4109674490433
0.5,6,3,20,876.5604508385991
0.5,6,3,21,885.3072686157061
0.5,6,3,22,886.0020174513681
0.5,6,3,23,889.9768728047504
0.5,6,3,24,880.0937130299515
0.5,6,3,25,878.9643219792774
0.5,6,3,26,886.0331983055585
0.5,6,3,27,887.4962522424307
0.5,6,3,28,876.7074448132148
0.5,6,3,29,876.4748812525374
0.5,12,3,0,1000.0
0.5,12,3,1,1000.0
0.5,12,3,2,1000.0
0.5,12,3,3,1000.0
0.5,12,3,4,1000.0
0.5,12,3,5,1000.0
0.5,12,3,6,1000.0
0.5,12,3,7,1000.0
0.5,12,3,8,1000.0
0.5,12,3,9,1000.0
0.5,12,3,10,1000.0
0.5,12,3,11,1000.0
0.5,12,3,12,1000.0
0.5,12,3,13,1000.0
0.5,12,3,14,1000.0
0.5,12,3,15,1000.0
0.5,12,3,16,1000.0
0.5,12,3,17,1000.0
0.5,12,3,18,1000.0
0.5,12,3,19,1000.0
0.5,12,3,20,1000.0
0.5,12,3,21,1000.0
0.5,12,3,22,1000.0
0.5,12,3,23,1000.0
0.5,12,3,24,1000.0
0.5,12,3,25,1000.0
0.5,12,3,26,1000.0
0.5,12,3,27,1000.0
0.5,12,3,28,1000.0
0.5,12,3,29,1000.0
