c,L,instance,realization,payoff
0.1,2,10,29,361.68440755238635
0.1,4,10,0,373.8743899683658
0.1,4,10,1,352.30619985545434
0.1,4,10,2,369.46680316012646
0.1,4,10,3,370.56142549899835
0.1,4,10,4,373.49106621347585
0.1,4,10,5,343.2892048662907
0.1,4,10,6,367.2703763010878
0.1,4,10,7,368.69627339963495
0.1,4,10,8,352.2561187016088
0.1,4,10,9,360.5086695199649
0.1,4,10,10,364.11759070622657
0.1,4,10,11,360.1346803798366
0.1,4,10,12,363.4210604930542
0.1,4,10,13,368.7462841759834
0.1,4,10,14,360.22213099284164
0.1,4,10,15,361.99490332508464
0.1,4,10,16,357.39025313569283
0.1,4,10,17,371.86020719631813
0.1,4,10,18,359.8172946331388
0.1,4,10,19,361.2744531470323
0.1,4,10,20,352.94951071401476
0.1,4,10,21,360.0650476993644
0.1,4,10,22,365.85352998376413
0.1,4,10,23,368.44085384327826
0.1,4,10,24,358.92707995154825
0.1,4,10,25,366.52110611128126
0.1,4,10,26,365.8732928163346
0.1,4,10,27,371.3694988963804
0.1,4,10,28,369.31062730494637
0.1,4,10,29,362.05428610129155
0.1,6,10,0,373.8743899683658
0.1,6,10,1,352.30619985545434
0.1,6,10,2,369.46680316012646
0.1,6,10,3,370.56142549899835
0.1,6,10,4,373.49106621347585
0.1,6,10,5,343.2892048662907
0.1,6,10,6,367.2703763010878
0.1,6,10,7,368.69627339963495
0.1,6,10,8,352.2561187016088
0.1,6,10,9,360.5086695199649
0.1,6,10,10,364.11759070622657
0.1,6,10,11,360.1346803798366
0.1,6,10,12,363.4210604930542
0.1,6,10,13,368.7462841759834
0.1,6,10,14,360.22213099284164
0.1,6,10,15,361.99490332508464
0.1,6,10,16,357.39025313569283
0.1,6,10,17,371.86020719631813
0.1,6,10,18,359.8172946331388
0.1,6,10,19,361.2744531470323
0.1,6,10,20,352.94951071401476
0.1,6,10,21,360.0650476993644
0.1,6,10,22,365.85352998376413
0.1,6,10,23,368.44085384327826
0.1,6,10,24,358.92707995154825
0.1,6,10,25,366.52110611128126
0.1,6,10,26,365.8732928163346
0.1,6,10,27,371.3694988963804
0.1,6,10,28,369.31062730494637
0.1,6,10,29,362.05428610129155
0.1,12,10,0,373.8743899683658
0.1,12,10,1,352.30619985545434
0.1,12,10,2,369.46680316012646
0.1,12,10,3,370.56142549899835
0.1,12,10,4,373.49106621347585
0.1,12,10,5,343.2892048662907
0.1,12,10,6,367.2703763010878
0.1,12,10,7,368.69627339963495
0.1,12,10,8,352.2561187016088
0.1,12,10,9,360.5086695199649
0.1,12,10,10,364.11759070622657
0.1,12,10,11,360.1346803798366
0.1,12,10,12,363.4210604930542
0.1,12,10,13,368.7462841759834
0.1,12,10,14,360.22213099284164
0.1,12,10,15,361.99490332508464
0.1,12,10,16,357.39025313569283
0.1,12,10,17,371.86020719631813
0.1,12,10,18,359.8172946331388
0.1,12,10,19,361.2744531470323
0.1,12,10,20,352.94951071401476
0.1,12,10,21,360.0650476993644
0.1,12,10,22,365.85352998376413
0.1,12,10,23,368.44085384327826
0.1,12,10,24,358.92707995154825
0.1,12,10,25,366.52110611128126
0.1,12,10,26,365.8732928163346
0.1,12,10,27,371.3694988963804
0.1,12,10,28,369.31062730494637
0.1,12,10,29,362.05428610129155
0.2,0,10,0,483.48683141316576
0.2,0,10,1,461.0052731889901
0.2,0,10,2,479.1598669203612
0.2,0,10,3,480.9264308564699
0.2,0,10,4,482.20586121445433
0.2,0,10,5,452.7223681776613
0.2,0,10,6,475.1540620601069
0.2,0,10,7,476.95470981459005
0.2,0,10,8,462.69219023280067
0.2,0,10,9,470.924166540026
0.2,0,10,10,473.2239999012679
0.2,0,10,11,467.6219313757091
0.2,0,10,12,471.3711578635893
0.2,0,10,13,476.32241093016495
0.2,0,10,14,468.93751555050784
0.2,0,10,15,471.2416251164968
0.2,0,10,16,465.80880924339647
0.2,0,10,17,482.69539164954193
0.2,0,10,18,468.7022143930524
0.2,0,10,19,469.7796797196586
0.2,0,10,20,461.99090344032254
0.2,0,10,21,470.0005287637773
0.2,0,10,22,476.5445141800264
0.2,0,10,23,479.01967376478666
0.2,0,10,24,469.73347335250963
0.2,0,10,25,477.4825488466311
0.2,0,10,26,476.2349502268514
0.2,0,10,27,479.41825069765923
0.2,0,10,28,479.8737468940019
0.2,0,10,29,473.2499160988116
0.2,2,10,0,497.1707448327482
0.2,2,10,1,473.86996166036295
0.2,2,10,2,491.46238366191534
0.2,2,10,3,492.6234943074198
0.2,2,10,4,492.9722564898506
0.2,2,10,5,464.5626731783426
0.2,2,10,6,487.0658047277523
0.2,2,10,7,491.5557493293579
0.2,2,10,8,474.7575251636889
0.2,2,10,9,481.1854137583451
0.2,2,10,10,483.3820731546073
0.2,2,10,11,480.9257674869201
0.2,2,10,12,485.13084370084283
0.2,2,10,13,489.26597846356225
0.2,2,10,14,481.01768487550873
0.2,2,10,15,482.88161705135616
0.2,2,10,16,479.71359295928403
0.2,2,10,17,493.3618961576663
0.2,2,10,18,479.7085351887859
0.2,2,10,19,483.1754724906375
0.2,2,10,20,472.2795205458932
0.2,2,10,21,482.40715314040966
0.2,2,10,22,491.78906804100177
0.2,2,10,23,491.5306688883616
0.2,2,10,24,481.9521721665983
0.2,2,10,25,490.29371167378736
0.2,2,10,26,491.3492998442436
0.2,2,10,27,491.0206890612427
0.2,2,10,28,490.1652021169821
0.2,2,10,29,481.7473693067925
0.2,4,10,0,501.23570375722886
0.2,4,10,1,476.7888752977317
0.2,4,10,2,495.18451265466547
0.2,4,10,3,496.22578900104963
0.2,4,10,4,496.473323862449
0.2,4,10,5,468.34412593537377
0.2,4,10,6,491.60226824236145
0.2,4,10,7,495.5810598551957
0.2,4,10,8,478.3087756993765
0.2,4,10,9,484.41388575426095
0.2,4,10,10,486.6158988965651
0.2,4,10,11,485.4240414371561
0.2,4,10,12,487.2769525149266
0.2,4,10,13,492.2819063191479
0.2,4,10,14,484.1141618996378
0.2,4,10,15,486.05844636630127
0.2,4,10,16,483.3022380709698
0.2,4,10,17,496.28945350312347
0.2,4,10,18,484.1931550380697
0.2,4,10,19,487.3588002517399
0.2,4,10,20,474.4824249190028
0.2,4,10,21,486.35057937696376
0.2,4,10,22,495.4259716863925
0.2,4,10,23,495.8740951249157
0.2,4,10,24,485.1641804660884
0.2,4,10,25,492.47586775767
0.2,4,10,26,494.5201570395718
0.2,4,10,27,494.8952903391595
0.2,4,10,28,492.7148814721727
0.2,4,10,29,484.86910402931346
0.2,6,10,0,501.30889400035187
0.2,6,10,1,476.8620655408547
0.2,6,10,2,495.51322481450245
0.2,6,10,3,496.6989792441726
0.2,6,10,4,496.94651410557196
0.2,6,10,5,468.81731617849675
0.2,6,10,6,491.67545848548446
0.2,6,10,7,496.0542500983187
0.2,6,10,8,478.71338893558277
0.2,6,10,9,484.5767214844925
0.2,6,10,10,487.0890891396881
0.2,6,10,11,485.4972316802791
0.2,6,10,12,487.7501427580496
0.2,6,10,13,492.3550965622708
0.2,6,10,14,484.58735214276066
0.2,6,10,15,486.1316366094243
0.2,6,10,16,483.45473027568937
0.2,6,10,17,496.3626437462465
0.2,6,10,18,484.66634528119266
0.2,6,10,19,487.8319904948629
0.2,6,10,20,474.9556151621258
0.2,6,10,21,486.82376962008675
0.2,6,10,22,495.49916192951537
0.2,6,10,23,495.9472853680387
0.2,6,10,24,485.63737070921127
0.2,6,10,25,492.949058000793
0.2,6,10,26,494.5933472826948
0.2,6,10,27,495.3684805822825
0.2,6,10,28,492.7880717152957
0.2,6,10,29,485.0474829676091
0.2,12,10,0,501.30889400035187
0.2,12,10,1,476.8620655408547
0.2,12,10,2,495.51322481450245
0.2,12,10,3,496.6989792441726
0.2,12,10,4,496.94651410557196
0.2,12,10,5,468.81731617849675
0.2,12,10,6,491.67545848548446
0.2,12,10,7,496.0542500983187
0.2,12,10,8,478.71338893558277
0.2,12,10,9,484.5767214844925
0.2,12,10,10,487.0890891396881
0.2,12,10,11,485.4972316802791
0.2,12,10,12,487.7501427580496
0.2,12,10,13,492.3550965622708
0.2,12,10,14,484.58735214276066
0.2,12,10,15,486.1316366094243
0.2,12,10,16,483.45473027568937
0.2,12,10,17,496.3626437462465
0.2,12,10,18,484.66634528119266
0.2,12,10,19,487.8319904948629
0.2,12,10,20,474.9556151621258
0.2,12,10,21,486.82376962008675
0.2,12,10,22,495.49916192951537
0.2,12,10,23,495.9472853680387
0.2,12,10,24,485.63737070921127
0.2,12,10,25,492.949058000793
0.2,12,10,26,494.5933472826948
0.2,12,10,27,495.3684805822825
0.2,12,10,28,492.7880717152957
0.2,12,10,29,485.0474829676091
0.3,0,10,0,603.2177149415115
0.3,0,10,1,580.8052823046953
0.3,0,10,2,600.8317022638616
0.3,0,10,3,602.7142391046594
0.3,0,10,4,603.6668491434004
0.3,0,10,5,574.5262091147908
0.3,0,10,6,595.7052887275031
0.3,0,10,7,598.754645275933
0.3,0,10,8,583.5907007053084
0.3,0,10,9,592.2087713717281
0.3,0,10,10,595.769010526746
0.3,0,10,11,587.3260635535628
0.3,0,10,12,591.9423138150103
0.3,0,10,13,597.7077206373801
0.3,0,10,14,590.4302669924896
0.3,0,10,15,594.3135788351767
0.3,0,10,16,587.2591166802665
0.3,0,10,17,604.2797529124857
0.3,0,10,18,589.5771906912312
0.3,0,10,19,591.494132611557
0.3,0,10,20,581.6135354502017
0.3,0,10,21,592.398659380587
0.3,0,10,22,599.874347445309
0.3,0,10,23,600.2725456447905
0.3,0,10,24,591.8201289148006
0.3,0,10,25,599.5402552044633
0.3,0,10,26,599.635766222249
0.3,0,10,27,599.92973282087
0.3,0,10,28,601.4740694752088
0.3,0,10,29,595.016145648669
0.3,2,10,0,622.7005954887732
0.3,2,10,1,599.1071401981335
0.3,2,10,2,621.4472232232267
0.3,2,10,3,621.1928142351413
0.3,2,10,4,622.7096404444504
0.3,2,10,5,596.1207071261797
0.3,2,10,6,613.458459933742
0.3,2,10,7,620.93215562092
0.3,2,10,8,602.6337754156267
0.3,2,10,9,609.268079666782
0.3,2,10,10,612.4768267465356
0.3,2,10,11,613.2074173068627
0.3,2,10,12,611.2819958951811
0.3,2,10,13,617.6147660380125
0.3,2,10,14,608.150105182909
0.3,2,10,15,611.6269155550467
0.3,2,10,16,608.1770416656445
0.3,2,10,17,619.8421107874184
0.3,2,10,18,609.3766959205384
0.3,2,10,19,615.1852542230984
0.3,2,10,20,598.5355394177149
0.3,2,10,21,612.389266508248
0.3,2,10,22,625.8218777941947
0.3,2,10,23,619.4600622919531
0.3,2,10,24,612.5772343600747
0.3,2,10,25,621.7610811784593
0.3,2,10,26,621.8701552463534
0.3,2,10,27,617.0304391218368
0.3,2,10,28,616.2865369235537
0.3,2,10,29,606.7347674958885
0.3,4,10,0,636.9903446964585
0.3,4,10,1,613.3642338665122
0.3,4,10,2,636.190223337223
0.3,4,10,3,630.832959571105
0.3,4,10,4,636.4448185649742
0.3,4,10,5,607.7455309699025
0.3,4,10,6,627.3771251985719
0.3,4,10,7,634.1812329938027
0.3,4,10,8,614.7330729607623
0.3,4,10,9,624.6947633371667
0.3,4,10,10,625.8983847406726
0.3,4,10,11,626.6105932785133
0.3,4,10,12,625.3307805722029
0.3,4,10,13,627.8386603616034
0.3,4,10,14,622.4113674112274
0.3,4,10,15,626.1947671371855
0.3,4,10,16,621.800722842796
0.3,4,10,17,630.0393677913667
0.3,4,10,18,622.6774107105508
0.3,4,10,19,628.4419328826716
0.3,4,10,20,610.1944237917571
0.3,4,10,21,625.3582904071108
0.3,4,10,22,639.7396277403384
0.3,4,10,23,633.6077740516566
0.3,4,10,24,623.2146465575738
0.3,4,10,25,633.7963065505958
0.3,4,10,26,635.4194945882434
0.3,4,10,27,634.0889549273052
0.3,4,10,28,630.8251302079336
0.3,4,10,29,623.6850399522347
0.3,6,10,0,642.0399039439765
0.3,6,10,1,616.5389175939366
0.3,6,10,2,639.6623574357252
0.3,6,10,3,636.3578972591828
0.3,6,10,4,641.6775442541896
0.3,6,10,5,613.6171543200685
0.3,6,10,6,630.3321761319384
0.3,6,10,7,638.34288075215
0.3,6,10,8,619.4870308875088
0.3,6,10,9,628.0124216610589
0.3,6,10,10,628.446187683604
0.3,6,10,11,630.8709734002111
0.3,6,10,12,630.7393709669966
0.3,6,10,13,633.7788214878576
0.3,6,10,14,624.4189063321403
0.3,6,10,15,627.2565903172049
0.3,6,10,16,626.7097504973843
0.3,6,10,17,633.5986624583004
0.3,6,10,18,628.4361860537629
0.3,6,10,19,631.5377474915965
0.3,6,10,20,615.3802179685738
0.3,6,10,21,631.7876234407215
0.3,6,10,22,644.1110534272746
0.3,6,10,23,638.0561238863439
0.3,6,10,24,629.0360768693813
0.3,6,10,25,636.456825022779
0.3,6,10,26,641.9166933366957
0.3,6,10,27,637.3384983682145
0.3,6,10,28,633.9606520378338
0.3,6,10,29,627.3362468697627
0.3,12,10,0,644.4117310942256
0.3,12,10,1,618.1261349823802
0.3,12,10,2,640.8318436405063
0.3,12,10,3,638.1123618287954
0.3,12,10,4,644.3251733484965
0.3,12,10,5,614.2584240035249
0.3,12,10,6,631.8212776327973
0.3,12,10,7,640.5315776102107
0.3,12,10,8,621.8074399375896
0.3,12,10,9,629.0824376989198
0.3,12,10,10,630.7516558373695
0.3,12,10,11,632.2066090697044
0.3,12,10,12,631.9608895735901
0.3,12,10,13,635.5506486381068
0.3,12,10,14,624.8113868179213
0.3,12,10,15,628.2427974243681
0.3,12,10,16,628.538338802027
0.3,12,10,17,634.67209787649
0.3,12,10,18,631.2534127585823
0.3,12,10,19,633.428119984957
0.3,12,10,20,616.5520451188229
0.3,12,10,21,633.4444485599444
0.3,12,10,22,645.8117558418983
0.3,12,10,23,639.227951036593
0.3,12,10,24,631.1511004892554
0.3,12,10,25,638.0525910120165
0.3,12,10,26,642.1611579101551
0.3,12,10,27,639.8109804208643
0.3,12,10,28,635.2243642016172
0.3,12,10,29,628.0830123870165
0.4,0,10,0,728.0115901288652
0.4,0,10,1,705.373441565261
0.4,0,10,2,728.3499607815261
0.4,0,10,3,728.6003446589231
0.4,0,10,4,730.5559955775343
0.4,0,10,5,699.9612593279821
0.4,0,10,6,721.136734577846
0.4,0,10,7,726.6542325314566
0.4,0,10,8,710.1357838848901
0.4,0,10,9,718.0427939529818
0.4,0,10,10,723.8019318029628
0.4,0,10,11,712.8596570517142
0.4,0,10,12,715.4564967777872
0.4,0,10,13,723.3962660891684
0.4,0,10,14,717.5682222411862
0.4,0,10,15,720.5010815201038
0.4,0,10,16,713.7025032017812
0.4,0,10,17,729.7275079541546
0.4,0,10,18,713.7255811070937
0.4,0,10,19,717.2789061112549
0.4,0,10,20,708.2310207678904
0.4,0,10,21,718.7848557105167
0.4,0,10,22,728.1230806775296
0.4,0,10,23,726.3012698980685
0.4,0,10,24,718.0858977460025
0.4,0,10,25,726.4862384864573
0.4,0,10,26,726.947475501911
0.4,0,10,27,724.6330353723336
0.4,0,10,28,727.6998216505317
0.4,0,10,29,721.2816587138716
0.4,2,10,0,750.8923754022923
0.4,2,10,1,725.3219761863525
0.4,2,10,2,754.5710700909972
0.4,2,10,3,753.0036453526965
0.4,2,10,4,753.9880237255252
0.4,2,10,5,726.2202066047332
0.4,2,10,6,739.8121140691325
0.4,2,10,7,748.8836035621898
0.4,2,10,8,734.4540451051922
0.4,2,10,9,741.7257126098776
0.4,2,10,10,747.9880840625567
0.4,2,10,11,742.8614255492249
0.4,2,10,12,738.5703244425215
0.4,2,10,13,743.2299315456308
0.4,2,10,14,737.8630012478704
0.4,2,10,15,738.4490223331594
0.4,2,10,16,737.3217432235049
0.4,2,10,17,749.575190626275
0.4,2,10,18,737.3008935919684
0.4,2,10,19,743.6769370163038
0.4,2,10,20,731.7690468383801
0.4,2,10,21,742.5400381045847
0.4,2,10,22,759.4110663443619
0.4,2,10,23,751.0175145410158
0.4,2,10,24,744.5542391182046
0.4,2,10,25,752.7101997851602
0.4,2,10,26,756.5494993934473
0.4,2,10,27,747.0174107964236
0.4,2,10,28,745.8243064433768
0.4,2,10,29,736.3481910806415
0.4,4,10,0,775.8171670926372
0.4,4,10,1,750.6916138364093
0.4,4,10,2,774.5987353992566
0.4,4,10,3,769.819972351347
0.4,4,10,4,775.2932666708607
0.4,4,10,5,746.1262592729358
0.4,4,10,6,766.7738949539091
0.4,4,10,7,772.3824947856277
0.4,4,10,8,753.9564032072319
0.4,4,10,9,762.7847464533979
0.4,4,10,10,764.3255787315993
0.4,4,10,11,766.4597917706213
0.4,4,10,12,763.3531613220587
0.4,4,10,13,765.3764174903367
0.4,4,10,14,759.5451570535583
0.4,4,10,15,760.7328986725256
0.4,4,10,16,761.76944325206
0.4,4,10,17,773.5899240856954
0.4,4,10,18,760.5415692771714
0.4,4,10,19,770.9208773522848
0.4,4,10,20,750.6901141887228
0.4,4,10,21,766.1727856559396
0.4,4,10,22,781.9031281909411
0.4,4,10,23,768.8138908728608
0.4,4,10,24,761.5860172314217
0.4,4,10,25,772.1543581895003
0.4,4,10,26,777.9129745097969
0.4,4,10,27,765.5406850517413
0.4,4,10,28,766.9264645348633
0.4,4,10,29,761.3532672427898
0.4,6,10,0,767.4096713739821
0.4,6,10,1,741.006425161677
0.4,6,10,2,767.0628052911657
0.4,6,10,3,760.0872629835458
0.4,6,10,4,769.6921727615884
0.4,6,10,5,726.0395789216263
0.4,6,10,6,748.7768251202642
0.4,6,10,7,757.0728277758146
0.4,6,10,8,740.351114101499
0.4,6,10,9,749.5191650278425
0.4,6,10,10,751.8485227570393
0.4,6,10,11,752.8239942341238
0.4,6,10,12,754.4631964975897
0.4,6,10,13,749.5169429618436
0.4,6,10,14,751.7555458740312
0.4,6,10,15,749.69991285059
0.4,6,10,16,752.4993335084528
0.4,6,10,17,768.7195106803348
0.4,6,10,18,749.1046969601953
0.4,6,10,19,754.8952547021697
0.4,6,10,20,740.5444423487228
0.4,6,10,21,755.0610508505214
0.4,6,10,22,767.0359641994698
0.4,6,10,23,757.3722123777195
0.4,6,10,24,751.1426457763371
0.4,6,10,25,758.8704051167805
0.4,6,10,26,763.4813145159044
0.4,6,10,27,760.0523274238888
0.4,6,10,28,757.0979607859979
0.4,6,10,29,751.0795783382981
0.4,12,10,0,820.3755107523164
0.4,12,10,1,795.2885387376949
0.4,12,10,2,822.272000450718
0.4,12,10,3,814.8414084067272
0.4,12,10,4,838.7293311824285
0.4,12,10,5,779.0764177089777
0.4,12,10,6,802.6492356491013
0.4,12,10,7,822.7584778976145
0.4,12,10,8,796.314514501181
0.4,12,10,9,802.4501573113673
0.4,12,10,10,809.3818643665965
0.4,12,10,11,807.8572253440072
0.4,12,10,12,793.987142345118
0.4,12,10,13,803.8468895114142
0.4,12,10,14,799.0503673150051
0.4,12,10,15,796.1768712351601
0.4,12,10,16,806.2732481663476
0.4,12,10,17,825.5935755112703
0.4,12,10,18,800.8210203307339
0.4,12,10,19,791.745168200009
0.4,12,10,20,791.5155364537729
0.4,12,10,21,811.80588946679
0.4,12,10,22,807.4231794766897
0.4,12,10,23,809.8337530051843
0.4,12,10,24,796.4152234320206
0.4,12,10,25,804.6220231433706
0.4,12,10,26,819.2539917734636
0.4,12,10,27,808.0658346358714
0.4,12,10,28,810.305249475734
0.4,12,10,29,798.7617726414958
0.5,0,10,0,858.676846160565
0.5,0,10,1,835.1782812130509
0.5,0,10,2,860.1433754669597
0.5,0,10,3,857.6868241036875
0.5,0,10,4,862.2572990296485
0.5,0,10,5,830.0723290169633
0.5,0,10,6,851.397186895241
0.5,0,10,7,858.4332845687206
0.5,0,10,8,840.1709499154938
0.5,0,10,9,848.5399930532978
0.5,0,10,10,854.2379874505889
0.5,0,10,11,843.0986024605072
0.5,0,10,12,844.3237163506794
0.5,0,10,13,854.2953594077264
0.5,0,10,14,847.9609523803149
0.5,0,10,15,850.027806330773
0.5,0,10,16,844.1808123564333
0.5,0,10,17,859.7645938785238
0.5,0,10,18,843.2569799206974
0.5,0,10,19,848.13074416834
0.5,0,10,20,838.6089967058699
0.5,0,10,21,849.7940715703683
0.5,0,10,22,860.0296154961356
0.5,0,10,23,856.6018110895072
0.5,0,10,24,848.8616500347287
0.5,0,10,25,858.0488775761021
0.5,0,10,26,859.3638153799936
0.5,0,10,27,854.5813020234136
0.5,0,10,28,858.1409534569893
0.5,0,10,29,851.3652072256882
0.5,2,10,0,876.6356799153617
0.5,2,10,1,851.5542615417036
0.5,2,10,2,884.2198592249769
0.5,2,10,3,880.2599413556355
0.5,2,10,4,884.676426973862
0.5,2,10,5,849.2950760037138
0.5,2,10,6,872.5567432977729
0.5,2,10,7,881.0197703435604
0.5,2,10,8,860.8897897945454
0.5,2,10,9,865.3874644827189
0.5,2,10,10,877.7653721603058
0.5,2,10,11,873.7923910821552
0.5,2,10,12,870.9094243473226
0.5,2,10,13,872.43080523137
0.5,2,10,14,868.9388176070458
0.5,2,10,15,868.5383536550816
0.5,2,10,16,866.1395509946161
0.5,2,10,17,879.7810633199207
0.5,2,10,18,866.7667199323747
0.5,2,10,19,875.8573424229245
0.5,2,10,20,861.6693097545298
0.5,2,10,21,868.5311314641141
0.5,2,10,22,889.6439777476564
0.5,2,10,23,877.8517317512702
0.5,2,10,24,871.0384055547956
0.5,2,10,25,882.4050038724272
0.5,2,10,26,884.3287822447024
0.5,2,10,27,876.9813131624621
0.5,2,10,28,876.1221200441098
0.5,2,10,29,864.0560751386757
0.5,4,10,0,897.1017499690067
0.5,4,10,1,871.2830858085874
0.5,4,10,2,900.4484903588772
0.5,4,10,3,890.5557081025368
0.5,4,10,4,898.8757129885274
0.5,4,10,5,868.5910874979271
0.5,4,10,6,884.7912139969751
0.5,4,10,7,892.8144747266045
0.5,4,10,8,876.5687021210767
0.5,4,10,9,883.4463726509765
0.5,4,10,10,885.5690818139016
0.5,4,10,11,885.6538439313484
0.5,4,10,12,887.8875158199743
0.5,4,10,13,887.5371947261955
0.5,4,10,14,881.0651463577742
0.5,4,10,15,876.6456511779924
0.5,4,10,16,883.3371510966773
0.5,4,10,17,895.566621979064
0.5,4,10,18,880.4668865221996
0.5,4,10,19,894.8156614541372
0.5,4,10,20,867.7691606230871
0.5,4,10,21,886.9449538242397
0.5,4,10,22,900.5380579368931
0.5,4,10,23,888.3601385616062
0.5,4,10,24,878.7000699139428
0.5,4,10,25,897.095068712301
0.5,4,10,26,903.6787880575132
0.5,4,10,27,886.2050852380266
0.5,4,10,28,892.955704104061
0.5,4,10,29,882.3489013970291
0.5,6,10,0,853.8797348906511
0.5,6,10,1,832.6563691784687
0.5,6,10,2,856.4923372854014
0.5,6,10,3,852.6001022190144
0.5,6,10,4,874.4125533736052
0.5,6,10,5,813.9077105910268
0.5,6,10,6,840.6940935789278
0.5,6,10,7,855.0339628514412
0.5,6,10,8,833.6851384994386
0.5,6,10,9,843.3501730225555
0.5,6,10,10,847.3828009156796
0.5,6,10,11,840.1189952758443
0.5,6,10,12,840.779198665975
0.5,6,10,13,837.2064794946009
0.5,6,10,14,843.3508847616391
0.5,6,10,15,838.5470482424782
0.5,6,10,16,845.3416890697443
0.5,6,10,17,863.64449946196
0.5,6,10,18,836.6687750451256
0.5,6,10,19,833.6045738806383
0.5,6,10,20,831.7769862691915
0.5,6,10,21,849.5397245298824
0.5,6,10,22,849.9122408608488
0.5,6,10,23,850.0836341827006
0.5,6,10,24,838.6503704282426
0.5,6,10,25,845.9010519985517
0.5,6,10,26,849.9828575273348
0.5,6,10,27,849.9323957279762
0.5,6,10,28,844.7513783392025
0.5,6,10,29,834.453394002466
0.5,12,10,0,1020.7553458916555
0.5,12,10,1,994.656416847359
0.5,12,10,2,1021.1342340167977
0.5,12,10,3,1015.2304492585702
0.5,12,10,4,1038.266589041037
0.5,12,10,5,978.0117774336669
0.5,12,10,6,1002.6742381431114
0.5,12,10,7,1023.1475187494576
0.5,12,10,8,995.4779426032238
0.5,12,10,9,1002.8391981632104
0.5,12,10,10,1009.7709052184396
0.5,12,10,11,1008.2462661958504
0.5,12,10,12,994.376183196961
0.5,12,10,13,1004.0853887613714
0.5,12,10,14,999.4394081668482
0.5,12,10,15,996.5659120870033
0.5,12,10,16,1005.9536493087206
0.5,12,10,17,1025.9826163631133
0.5,12,10,18,1001.210061182577
0.5,12,10,19,991.5147314722063
0.5,12,10,20,991.904577305616
0.5,12,10,21,1010.5496994941749
0.5,12,10,22,1007.8122203285328
0.5,12,10,23,1010.19535751953
0.5,12,10,24,996.636836653838
0.5,12,10,25,1005.0110639952137
0.5,12,10,26,1019.423904826375
0.5,12,10,27,1008.1798123696345
0.5,12,10,28,1010.4541681922018
0.5,12,10,29,999.1508134933389
