c,L,instance,realization,payoff
0.2,6,4,12,477.1939708462759
0.2,6,4,13,488.2154446933729
0.2,6,4,14,477.3828014454897
0.2,6,4,15,478.03489621125266
0.2,6,4,16,478.9274835638645
0.2,6,4,17,483.9501255211791
0.2,6,4,18,474.6644553294673
0.2,6,4,19,473.4060227425148
0.2,6,4,20,468.2920905940538
0.2,6,4,21,475.23813442904736
0.2,6,4,22,479.64576621903973
0.2,6,4,23,483.676930716008
0.2,6,4,24,476.6293412781189
0.2,6,4,25,479.06777242610644
0.2,6,4,26,481.8552874955385
0.2,6,4,27,485.05287819161254
0.2,6,4,28,484.98408022501815
0.2,6,4,29,479.35410881546966
0.2,12,4,0,492.87350143429455
0.2,12,4,1,471.9941070476025
0.2,12,4,2,485.92762888537084
0.2,12,4,3,482.133926066541
0.2,12,4,4,489.6950965594136
0.2,12,4,5,461.51414776404056
0.2,12,4,6,482.1107325076026
0.2,12,4,7,484.58321758252964
0.2,12,4,8,466.9912899689982
0.2,12,4,9,476.2959286355365
0.2,12,4,10,477.2223403198698
0.2,12,4,11,474.5932767674652
0.2,12,4,12,477.1939708462759
0.2,12,4,13,488.2154446933729
0.2,12,4,14,477.3828014454897
0.2,12,4,15,478.03489621125266
0.2,12,4,16,478.9274835638645
0.2,12,4,17,483.9501255211791
0.2,12,4,18,474.6644553294673
0.2,12,4,19,473.4060227425148
0.2,12,4,20,468.2920905940538
0.2,12,4,21,475.23813442904736
0.2,12,4,22,479.64576621903973
0.2,12,4,23,483.676930716008
0.2,12,4,24,476.6293412781189
0.2,12,4,25,479.06777242610644
0.2,12,4,26,481.8552874955385
0.2,12,4,27,485.05287819161254
0.2,12,4,28,484.98408022501815
0.2,12,4,29,479.35410881546966
0.3,0,4,0,591.8150537824804
0.3,0,4,1,570.6794287269106
0.3,0,4,2,589.8145364506674
0.3,0,4,3,582.0843970069456
0.3,0,4,4,594.0818841070784
0.3,0,4,5,562.1459988489357
0.3,0,4,6,582.844727530568
0.3,0,4,7,584.187014988769
0.3,0,4,8,567.9147752996107
0.3,0,4,9,576.0748512980009
0.3,0,4,10,578.7229729549491
0.3,0,4,11,576.7885995653428
0.3,0,4,12,575.7452326005518
0.3,0,4,13,588.8158314290894
0.3,0,4,14,572.2368110528854
0.3,0,4,15,576.4843299260885
0.3,0,4,16,577.2706895091283
0.3,0,4,17,584.2122518671575
0.3,0,4,18,574.4832547369339
0.3,0,4,19,577.4535414533077
0.3,0,4,20,565.1893352585513
0.3,0,4,21,576.6850045007868
0.3,0,4,22,584.9005692826778
0.3,0,4,23,580.7937284573128
0.3,0,4,24,576.8316149824417
0.3,0,4,25,578.4574826323898
0.3,0,4,26,583.1017508198867
0.3,0,4,27,583.8373975880911
0.3,0,4,28,583.3378949793942
0.3,0,4,29,580.7943265868867
0.3,2,4,0,617.2927822936367
0.3,2,4,1,598.8994372405155
0.3,2,4,2,611.1660157531271
0.3,2,4,3,604.6682647847306
0.3,2,4,4,618.0656475592655
0.3,2,4,5,586.3756095845004
0.3,2,4,6,606.1800506606025
0.3,2,4,7,612.047998481672
0.3,2,4,8,589.4138330057339
0.3,2,4,9,598.4712947612417
0.3,2,4,10,594.614239639367
0.3,2,4,11,598.7834575275594
0.3,2,4,12,601.6497290788684
0.3,2,4,13,615.2440088865219
0.3,2,4,14,602.4452867135058
0.3,2,4,15,601.5096252873825
0.3,2,4,16,603.4072310239274
0.3,2,4,17,606.2386320329024
0.3,2,4,18,599.9877761982777
0.3,2,4,19,598.1129777632424
0.3,2,4,20,594.523487460428
0.3,2,4,21,602.8798733335632
0.3,2,4,22,605.0798533536381
0.3,2,4,23,605.0178322969125
0.3,2,4,24,603.286032922671
0.3,2,4,25,598.6540033632357
0.3,2,4,26,608.1873357754835
0.3,2,4,27,606.7895509604074
0.3,2,4,28,610.8979635169586
0.3,2,4,29,604.2462047108502
0.3,4,4,0,626.8311498234024
0.3,4,4,1,602.270125668496
0.3,4,4,2,619.2419364364694
0.3,4,4,3,605.7089244102938
0.3,4,4,4,625.1553531482839
0.3,4,4,5,593.5114719201063
0.3,4,4,6,612.6139291260548
0.3,4,4,7,619.2083105701146
0.3,4,4,8,591.5169252431841
0.3,4,4,9,602.735764056753
0.3,4,4,10,599.2643788190601
0.3,4,4,11,603.563138792521
0.3,4,4,12,605.5625830284229
0.3,4,4,13,621.8320272275553
0.3,4,4,14,608.2545047483046
0.3,4,4,15,603.7657875709434
0.3,4,4,16,609.5080937255542
0.3,4,4,17,611.0749741699025
0.3,4,4,18,603.5616043449409
0.3,4,4,19,605.7117281253117
0.3,4,4,20,599.0145817768779
0.3,4,4,21,607.0628118408949
0.3,4,4,22,612.0278291523427
0.3,4,4,23,607.9411023039568
0.3,4,4,24,606.3271930655781
0.3,4,4,25,604.1484516262959
0.3,4,4,26,616.0800574250962
0.3,4,4,27,609.2077479017706
0.3,4,4,28,616.8143804990575
0.3,4,4,29,609.443864443728
0.3,6,4,0,634.2669661729301
0.3,6,4,1,612.9339037319386
0.3,6,4,2,629.8722210869576
0.3,6,4,3,615.963260268712
0.3,6,4,4,634.4813769820353
0.3,6,4,5,602.7539576174213
0.3,6,4,6,620.3975483778677
0.3,6,4,7,629.3840087249498
0.3,6,4,8,598.609435982585
0.3,6,4,9,610.9550084362554
0.3,6,4,10,604.375702188222
0.3,6,4,11,612.2633063479627
0.3,6,4,12,612.6686422436546
0.3,6,4,13,628.7621138785019
0.3,6,4,14,615.4858582976794
0.3,6,4,15,611.603179600414
0.3,6,4,16,620.7917827694927
0.3,6,4,17,621.8623217041277
0.3,6,4,18,612.396732198376
0.3,6,4,19,611.6028871611463
0.3,6,4,20,608.5629403288697
0.3,6,4,21,614.9077332065228
0.3,6,4,22,616.9365756062416
0.3,6,4,23,616.1201000745011
0.3,6,4,24,613.23586488297
0.3,6,4,25,613.4046719859662
0.3,6,4,26,625.3893283108553
0.3,6,4,27,616.9795668709903
0.3,6,4,28,628.0624963414821
0.3,6,4,29,619.9695832288724
0.3,12,4,0,639.6211938209283
0.3,12,4,1,618.4061138611931
0.3,12,4,2,634.1332641053143
0.3,12,4,3,621.0853726318804
0.3,12,4,4,636.3581859428873
0.3,12,4,5,609.5902681953455
0.3,12,4,6,627.0961332446909
0.3,12,4,7,634.0568841298638
0.3,12,4,8,606.8092722830954
0.3,12,4,9,621.6607517372622
0.3,12,4,10,612.5221636056978
0.3,12,4,11,620.564913957106
0.3,12,4,12,618.8387746450867
0.3,12,4,13,635.8841079765625
0.3,12,4,14,623.4091499613044
0.3,12,4,15,619.4450638113321
0.3,12,4,16,624.8615624805062
0.3,12,4,17,626.8559908622674
0.3,12,4,18,619.4400780913235
0.3,12,4,19,618.1904601463573
0.3,12,4,20,615.1879301309933
0.3,12,4,21,621.5786939832831
0.3,12,4,22,624.4602289258008
0.3,12,4,23,622.8006075957596
0.3,12,4,24,618.1528362896734
0.3,12,4,25,620.0662846512253
0.3,12,4,26,628.0996215600004
0.3,12,4,27,625.3056644464784
0.3,12,4,28,632.3988284595684
0.3,12,4,29,624.1525292785875
0.4,0,4,0,714.7565289508257
0.4,0,4,1,695.0707822066694
0.4,0,4,2,714.2188670530998
0.4,0,4,3,704.4932301476026
0.4,0,4,4,717.8247978923264
0.4,0,4,5,687.5214766028544
0.4,0,4,6,706.709841123336
0.4,0,4,7,708.0532455408834
0.4,0,4,8,690.5743062974152
0.4,0,4,9,698.16141468005
0.4,0,4,10,700.6840675356802
0.4,0,4,11,700.6532161774907
0.4,0,4,12,697.7805058653773
0.4,0,4,13,714.1008367641501
0.4,0,4,14,694.6723976343878
0.4,0,4,15,698.7664695236704
0.4,0,4,16,701.0019718204084
0.4,0,4,17,705.8186895035327
0.4,0,4,18,697.0723251667805
0.4,0,4,19,698.9777026847394
0.4,0,4,20,689.0784529197713
0.4,0,4,21,701.6308973029529
0.4,0,4,22,709.0150087443751
0.4,0,4,23,703.317053050615
0.4,0,4,24,700.3051655008422
0.4,0,4,25,701.190957726428
0.4,0,4,26,707.1887024546917
0.4,0,4,27,704.1450798125022
0.4,0,4,28,706.0818740970503
0.4,0,4,29,703.8198219148113
0.4,2,4,0,730.5820435862177
0.4,2,4,1,707.781088581646
0.4,2,4,2,722.7388456874584
0.4,2,4,3,711.5500672247191
0.4,2,4,4,735.5321788383621
0.4,2,4,5,701.7520180186891
0.4,2,4,6,721.2688280906216
0.4,2,4,7,725.123990436435
0.4,2,4,8,696.8353800350744
0.4,2,4,9,707.2441228108273
0.4,2,4,10,706.399052927912
0.4,2,4,11,715.9685979875125
0.4,2,4,12,712.766688476046
0.4,2,4,13,729.3636290750126
0.4,2,4,14,715.9298595352358
0.4,2,4,15,711.4087405749601
0.4,2,4,16,717.3818670419593
0.4,2,4,17,718.6781158831213
0.4,2,4,18,712.4420262586968
0.4,2,4,19,712.7853853499196
0.4,2,4,20,705.4888304644595
0.4,2,4,21,718.3483683099324
0.4,2,4,22,719.5700729293401
0.4,2,4,23,716.1578299042824
0.4,2,4,24,715.8490970148216
0.4,2,4,25,712.0271462677678
0.4,2,4,26,718.7844625780622
0.4,2,4,27,718.0074301553194
0.4,2,4,28,721.1942965260396
0.4,2,4,29,715.473457993681
0.4,4,4,0,766.1659582982033
0.4,4,4,1,743.8171212871441
0.4,4,4,2,765.1576017168243
0.4,4,4,3,752.8851932147422
0.4,4,4,4,770.7487927454052
0.4,4,4,5,741.2796734170197
0.4,4,4,6,757.4562632844089
0.4,4,4,7,768.0156817352301
0.4,4,4,8,736.041155934716
0.4,4,4,9,740.0777303840267
0.4,4,4,10,738.6980612806792
0.4,4,4,11,751.4706960131371
0.4,4,4,12,745.3952318062752
0.4,4,4,13,766.376886931067
0.4,4,4,14,753.8532338161624
0.4,4,4,15,745.5984589776949
0.4,4,4,16,757.6263604906089
0.4,4,4,17,753.8746602459835
0.4,4,4,18,743.9426953620989
0.4,4,4,19,746.343772614752
0.4,4,4,20,745.3260882686418
0.4,4,4,21,752.9719676976317
0.4,4,4,22,752.4355927219511
0.4,4,4,23,751.3768422565148
0.4,4,4,24,750.9098653612455
0.4,4,4,25,750.5290943664868
0.4,4,4,26,757.7091133701038
0.4,4,4,27,752.8059442172574
0.4,4,4,28,755.3514667399733
0.4,4,4,29,751.5001185465218
0.4,6,4,0,766.6935283965162
0.4,6,4,1,747.0079923999542
0.4,6,4,2,767.958387864486
0.4,6,4,3,758.1708618256795
0.4,6,4,4,774.581070709763
0.4,6,4,5,743.412173580675
0.4,6,4,6,759.9303663521412
0.4,6,4,7,769.6488109932106
0.4,6,4,8,731.8044417626808
0.4,6,4,9,746.5140385804814
0.4,6,4,10,742.9344625810694
0.4,6,4,11,754.6198569499129
0.4,6,4,12,752.1379486554258
0.4,6,4,13,773.8319684803665
0.4,6,4,14,759.7944586420124
0.4,6,4,15,747.4467893871686
0.4,6,4,16,762.7936147778926
0.4,6,4,17,763.9872263271166
0.4,6,4,18,745.1405077228922
0.4,6,4,19,748.0607133067984
0.4,6,4,20,744.0959020994233
0.4,6,4,21,755.1855035057561
0.4,6,4,22,759.7492056911899
0.4,6,4,23,753.4375092835971
0.4,6,4,24,749.998476448476
0.4,6,4,25,756.5196458422788
0.4,6,4,26,763.0367395914711
0.4,6,4,27,755.4456522337496
0.4,6,4,28,759.7367555747184
0.4,6,4,29,754.656293336788
0.4,12,4,0,813.6407499508332
0.4,12,4,1,787.5418209065367
0.4,12,4,2,814.0196380759755
0.4,12,4,3,808.115853317748
0.4,12,4,4,831.1519931002147
0.4,12,4,5,770.8971814928447
0.4,12,4,6,795.5596422022892
0.4,12,4,7,816.0329228086354
0.4,12,4,8,788.3633466624017
0.4,12,4,9,795.7246022223883
0.4,12,4,10,802.6563092776173
0.4,12,4,11,801.1316702550282
0.4,12,4,12,787.2615872561389
0.4,12,4,13,797.1213344224352
0.4,12,4,14,792.3248122260261
0.4,12,4,15,789.4513161461811
0.4,12,4,16,798.8390533678985
0.4,12,4,17,818.8680204222911
0.4,12,4,18,794.0954652417547
0.4,12,4,19,784.4001355313842
0.4,12,4,20,784.7899813647938
0.4,12,4,21,803.4351035533526
0.4,12,4,22,800.6976243877106
0.4,12,4,23,803.0807615787078
0.4,12,4,24,789.5222407130159
0.4,12,4,25,797.8964680543916
0.4,12,4,26,812.3093088855528
0.4,12,4,27,801.0652164288124
0.4,12,4,28,803.3395722513796
0.4,12,4,29,792.0362175525167
0.5,0,4,0,845.3678159558023
0.5,0,4,1,824.6547888099703
0.5,0,4,2,843.8414522546688
0.5,0,4,3,833.5465453515619
0.5,0,4,4,848.2246855598513
0.5,0,4,5,818.2764627868492
0.5,0,4,6,835.4273515983451
0.5,0,4,7,837.8472467398408
0.5,0,4,8,817.8293852408108
0.5,0,4,9,827.4789829312466
0.5,0,4,10,830.3896591036122
0.5,0,4,11,829.8927378186461
0.5,0,4,12,828.0508228432319
0.5,0,4,13,844.8378319434734
0.5,0,4,14,825.5906541683372
0.5,0,4,15,828.0483401084635
0.5,0,4,16,831.4515136470975
0.5,0,4,17,833.626219868499
0.5,0,4,18,825.3570149611041
0.5,0,4,19,826.7549836800054
0.5,0,4,20,818.6191070121283
0.5,0,4,21,831.5120354161395
0.5,0,4,22,837.3165413003802
0.5,0,4,23,831.3858357708255
0.5,0,4,24,830.7986295630103
0.5,0,4,25,830.8672809484759
0.5,0,4,26,836.7239383860801
0.5,0,4,27,833.2865731020604
0.5,0,4,28,834.3618215225938
0.5,0,4,29,832.3991689771215
0.5,2,4,0,874.617332090032
0.5,2,4,1,854.0989637402727
0.5,2,4,2,867.8974901736536
0.5,2,4,3,858.5360240035554
0.5,2,4,4,881.5554399154914
0.5,2,4,5,848.9508804641592
0.5,2,4,6,867.0051285768452
0.5,2,4,7,874.3514952654625
0.5,2,4,8,840.3057402356051
0.5,2,4,9,848.7616366251028
0.5,2,4,10,851.4202122418418
0.5,2,4,11,861.9720808666331
0.5,2,4,12,857.8155055742777
0.5,2,4,13,876.9271370160163
0.5,2,4,14,863.5259244671188
0.5,2,4,15,855.7064861132102
0.5,2,4,16,863.3530690679102
0.5,2,4,17,863.8382416824701
0.5,2,4,18,857.9703003900424
0.5,2,4,19,857.4674719018689
0.5,2,4,20,852.6408513114048
0.5,2,4,21,864.6393619153877
0.5,2,4,22,864.7284427903477
0.5,2,4,23,863.6487247926518
0.5,2,4,24,860.3977712210535
0.5,2,4,25,860.1845329467463
0.5,2,4,26,865.8587464194081
0.5,2,4,27,861.3472424792627
0.5,2,4,28,863.375900955323
0.5,2,4,29,859.0398830567877
0.5,4,4,0,904.3444217052493
0.5,4,4,1,885.7078423040714
0.5,4,4,2,906.2841386575244
0.5,4,4,3,893.0298636085779
0.5,4,4,4,914.855129657444
0.5,4,4,5,881.9938923735504
0.5,4,4,6,898.8721705360974
0.5,4,4,7,909.234682216734
0.5,4,4,8,875.3143972829496
0.5,4,4,9,877.6261817439897
0.5,4,4,10,881.2333085191535
0.5,4,4,11,891.2549532113017
0.5,4,4,12,884.6529412492225
0.5,4,4,13,907.334010651836
0.5,4,4,14,895.1216375062797
0.5,4,4,15,885.0030784031362
0.5,4,4,16,899.2653791834748
0.5,4,4,17,896.6586398455406
0.5,4,4,18,882.2509734737966
0.5,4,4,19,885.8667919753959
0.5,4,4,20,886.5808993734918
0.5,4,4,21,897.0194092633758
0.5,4,4,22,899.5722922143773
0.5,4,4,23,892.0475830750606
0.5,4,4,24,888.9973975917799
0.5,4,4,25,889.8931631848709
0.5,4,4,26,898.6392722157925
0.5,4,4,27,894.7552353766757
0.5,4,4,28,892.2773325189355
0.5,4,4,29,885.3176500183472
0.5,6,4,0,903.4594426144204
0.5,6,4,1,879.1369509934798
0.5,6,4,2,899.7066811592595
0.5,6,4,3,892.0568807753837
0.5,6,4,4,910.7820254412329
0.5,6,4,5,871.4282987275451
0.5,6,4,6,893.0753431650871
0.5,6,4,7,907.0197870457835
0.5,6,4,8,870.2285680286989
0.5,6,4,9,876.5280233918825
0.5,6,4,10,881.2251525794234
0.5,6,4,11,888.980193915208
0.5,6,4,12,882.5952302012017
0.5,6,4,13,906.6126044043649
0.5,6,4,14,885.0620396303029
0.5,6,4,15,875.9444742234357
0.5,6,4,16,899.3165903537188
0.5,6,4,17,889.6742842596461
0.5,6,4,18,883.7332048965006
0.5,6,4,19,881.0607517561155
0.5,6,4,20,876.5824434853571
0.5,6,4,21,891.9711258438122
0.5,6,4,22,890.8202976709708
0.5,6,4,23,889.6941521335737
0.5,6,4,24,887.4619905812731
0.5,6,4,25,891.0911581146436
0.5,6,4,26,889.8030041569225
0.5,6,4,27,892.9553690508142
0.5,6,4,28,893.2964311925434
0.5,6,4,29,880.3084257979715
0.5,12,4,0,1013.6407499508332
0.5,12,4,1,987.5418209065367
0.5,12,4,2,1014.0196380759755
0.5,12,4,3,1008.1158533177479
0.5,12,4,4,1031.1519931002147
0.5,12,4,5,970.8971814928448
0.5,12,4,6,995.5596422022893
0.5,12,4,7,1016.0329228086355
0.5,12,4,8,988.3633466624017
0.5,12,4,9,995.7246022223883
0.5,12,4,10,1002.6563092776173
0.5,12,4,11,1001.1316702550282
0.5,12,4,12,987.2615872561389
0.5,12,4,13,996.9707928205491
0.5,12,4,14,992.3248122260261
0.5,12,4,15,989.4513161461812
0.5,12,4,16,998.8390533678985
0.5,12,4,17,1018.868020422291
0.5,12,4,18,994.0954652417547
0.5,12,4,19,984.4001355313842
0.5,12,4,20,984.7899813647939
0.5,12,4,21,1003.4351035533527
0.5,12,4,22,1000.6976243877107
0.5,12,4,23,1003.0807615787078
0.5,12,4,24,989.5222407130159
0.5,12,4,25,997.8964680543916
0.5,12,4,26,1012.3093088855528
0.5,12,4,27,1001.0652164288124
0.5,12,4,28,1003.3395722513796
0.5,12,4,29,992.0362175525167
